Project ID,Project Name,Project Start Date,Address,Borough,Postcode,Community Board,NTA - Neighborhood Tabulation Area,Reporting Construction Type,Prevailing Wage Status
58183,CONFIDENTIAL,08/04/2014,---- ----,Staten Island,,SI-03,,Preservation,Non Prevailing Wage
50495,Calvary.112-02 Guy Brewer Boulevard,08/01/2014,162-25 112 ROAD,Queens,11433.0,QN-12,QN01,New Construction,Non Prevailing Wage
53106,CONFIDENTIAL,08/01/2014,---- ----,Brooklyn,,BK-04,,Preservation,Non Prevailing Wage
53110,CONFIDENTIAL,08/01/2014,---- ----,Bronx,,BX-12,,Preservation,Non Prevailing Wage
49709,605 WEST 42ND ST,07/31/2014,605 WEST 42 STREET,Manhattan,10036.0,MN-04,MN15,New Construction,Non Prevailing Wage
53354,CONFIDENTIAL,07/31/2014,---- ----,Brooklyn,,BK-09,,New Construction,Non Prevailing Wage
53352,CONFIDENTIAL,07/30/2014,---- ----,Queens,,QN-09,,New Construction,Non Prevailing Wage
53353,CONFIDENTIAL,07/30/2014,---- ----,Brooklyn,,BK-03,,New Construction,Non Prevailing Wage
53350,CONFIDENTIAL,07/29/2014,---- ----,Queens,,QN-08,,New Construction,Non Prevailing Wage
53056,CONFIDENTIAL,07/28/2014,---- ----,Brooklyn,,BK-03,,New Construction,Non Prevailing Wage
58182,CONFIDENTIAL,07/28/2014,---- ----,Queens,,QN-05,,Preservation,Non Prevailing Wage
58181,CONFIDENTIAL,07/25/2014,---- ----,Brooklyn,,BK-05,,Preservation,Non Prevailing Wage
53033,CONFIDENTIAL,07/24/2014,---- ----,Staten Island,,SI-02,,New Construction,Non Prevailing Wage
52984,CONFIDENTIAL,07/17/2014,---- ----,Bronx,,BX-12,,New Construction,Non Prevailing Wage
58178,CONFIDENTIAL,07/17/2014,---- ----,Brooklyn,,BK-18,,Preservation,Non Prevailing Wage
58225,CONFIDENTIAL,07/17/2014,---- ----,Queens,,QN-12,,Preservation,Non Prevailing Wage
58223,CONFIDENTIAL,07/16/2014,---- ----,Queens,,QN-12,,Preservation,Non Prevailing Wage
58224,CONFIDENTIAL,07/16/2014,---- ----,Brooklyn,,BK-18,,Preservation,Non Prevailing Wage
58222,CONFIDENTIAL,07/14/2014,---- ----,Staten Island,,SI-02,,Preservation,Non Prevailing Wage
58221,CONFIDENTIAL,07/11/2014,---- ----,Bronx,,BX-12,,Preservation,Non Prevailing Wage
51357,PS 186 AKA BGCH (BOYS AND GIRLS CLUB OF HARLEM),07/09/2014,525 WEST 145 STREET,Manhattan,10031.0,MN-09,MN04,New Construction,Non Prevailing Wage
52981,CONFIDENTIAL,07/09/2014,---- ----,Queens,,QN-12,,New Construction,Non Prevailing Wage
58220,CONFIDENTIAL,07/07/2014,---- ----,Queens,,QN-07,,Preservation,Non Prevailing Wage
52603,CONFIDENTIAL,07/01/2014,---- ----,Brooklyn,,BK-03,,Preservation,Non Prevailing Wage
52838,CONFIDENTIAL,07/01/2014,---- ----,Brooklyn,,BK-05,,Preservation,Non Prevailing Wage
44239,Home for Harlem Dowling,06/30/2014,2139 ADAM C POWELL JR BOULEVARD,Manhattan,10027.0,MN-10,MN03,New Construction,Non Prevailing Wage
44319,Williamsburg Apartments,06/30/2014,37 MAUJER STREET,Brooklyn,11206.0,BK-01,BK73,New Construction,Non Prevailing Wage
44319,Williamsburg Apartments,06/30/2014,37 TEN EYCK STREET,Brooklyn,11206.0,BK-01,BK73,New Construction,Non Prevailing Wage
44319,Williamsburg Apartments,06/30/2014,33 TEN EYCK STREET,Brooklyn,11206.0,BK-01,BK73,New Construction,Non Prevailing Wage
44319,Williamsburg Apartments,06/30/2014,356 BEDFORD AVENUE,Brooklyn,11249.0,BK-01,BK73,New Construction,Non Prevailing Wage
45303,Prospect Plaza Redevelopment,06/30/2014,1765 PROSPECT PLACE,Brooklyn,11233.0,BK-16,BK79,New Construction,Prevailing Wage
45303,Prospect Plaza Redevelopment,06/30/2014,1751 PROSPECT PLACE,Brooklyn,11233.0,BK-16,BK79,New Construction,Prevailing Wage
45326,High Hawk,06/30/2014,1776 BOSTON ROAD,Bronx,10460.0,BX-03,BX75,New Construction,Non Prevailing Wage
47841,1490 CROTONA PARK EAST,06/30/2014,1490 CROTONA PARK EAST,Bronx,10457.0,BX-03,BX99,Preservation,Non Prevailing Wage
48742,40 Riverside Boulevard,06/30/2014,40 RIVERSIDE BOULEVARD,Manhattan,10069.0,MN-07,MN14,New Construction,Non Prevailing Wage
48870,1380 University Avenue,06/30/2014,1380 UNIVERSITY AVENUE,Bronx,10452.0,BX-04,BX26,Preservation,Non Prevailing Wage
48898,Maple Court - 1901 Madison Ave,06/30/2014,1883 MADISON AVENUE,Manhattan,10035.0,MN-11,MN34,Preservation,Non Prevailing Wage
49071,Daly Avenue (Phipps),06/30/2014,921 EAST 180 STREET,Bronx,10460.0,BX-06,BX17,Preservation,Non Prevailing Wage
49943,GREENPOINT LANDING G2,06/30/2014,1 BLUE SLIP,Brooklyn,11222.0,BK-01,BK76,New Construction,Non Prevailing Wage
50291,E. H. C. C. I. / LA FORTALEZA HDFC,06/30/2014,25 EAST 131 STREET,Manhattan,10037.0,MN-11,MN03,Preservation,Non Prevailing Wage
50370,Halle Housing Associates,06/30/2014,510 ATLANTIC AVENUE,Brooklyn,11217.0,BK-02,BK38,Preservation,Non Prevailing Wage
51150,Park Avenue Thorpe,06/30/2014,406 EAST 184 STREET,Bronx,10458.0,BX-06,BX40,Preservation,Non Prevailing Wage
52021,829 Southern Blvd. HDFC,06/30/2014,829 SOUTHERN BOULEVARD,Bronx,10459.0,BX-02,BX27,Preservation,Non Prevailing Wage
52022,3279 HULL AVE. HDFC,06/30/2014,3279 HULL AVENUE,Bronx,10467.0,BX-07,BX43,Preservation,Non Prevailing Wage
52319,Chinatown Planning Council HDFC,06/30/2014,50 NORFOLK STREET,Manhattan,10002.0,MN-03,MN28,Preservation,Non Prevailing Wage
55932,CONFIDENTIAL,06/30/2014,---- ----,Brooklyn,,BK-16,,New Construction,Non Prevailing Wage
44225,Brook Avenue Apartments,06/27/2014,469 EAST 147 STREET,Bronx,10455.0,BX-01,BX39,New Construction,Non Prevailing Wage
44225,Brook Avenue Apartments,06/27/2014,455 EAST 147 STREET,Bronx,10455.0,BX-01,BX39,New Construction,Non Prevailing Wage
50842,Lands End II - Two Bridges A/k/a Cherry St.,06/27/2014,265 CHERRY STREET,Manhattan,10002.0,MN-03,MN28,Preservation,Non Prevailing Wage
50842,Lands End II - Two Bridges A/k/a Cherry St.,06/27/2014,275 CHERRY STREET,Manhattan,10002.0,MN-03,MN28,Preservation,Non Prevailing Wage
51177,Edgecombe Preservation Reyndication (Phase),06/27/2014,1702 AMSTERDAM AVENUE,Manhattan,10031.0,MN-09,MN04,Preservation,Non Prevailing Wage
51177,Edgecombe Preservation Reyndication (Phase),06/27/2014,1780 AMSTERDAM AVENUE,Manhattan,10031.0,MN-09,MN04,Preservation,Non Prevailing Wage
51177,Edgecombe Preservation Reyndication (Phase),06/27/2014,1784 AMSTERDAM AVENUE,Manhattan,10031.0,MN-09,MN04,Preservation,Non Prevailing Wage
51177,Edgecombe Preservation Reyndication (Phase),06/27/2014,1786 AMSTERDAM AVENUE,Manhattan,10031.0,MN-09,MN04,Preservation,Non Prevailing Wage
51177,Edgecombe Preservation Reyndication (Phase),06/27/2014,115 EDGECOMBE AVENUE,Manhattan,10030.0,MN-10,MN03,Preservation,Non Prevailing Wage
51177,Edgecombe Preservation Reyndication (Phase),06/27/2014,161 EDGECOMBE AVENUE,Manhattan,10030.0,MN-09,MN04,Preservation,Non Prevailing Wage
51177,Edgecombe Preservation Reyndication (Phase),06/27/2014,165 EDGECOMBE AVENUE,Manhattan,10030.0,MN-09,MN04,Preservation,Non Prevailing Wage
