air/rh_and_dp_daily_summary.o3_AQI,air/rh_and_dp_daily_summary.f0_,air/rh_and_dp_daily_summary.f1_,air/rh_and_dp_daily_summary.f2_,air/rh_and_dp_daily_summary.f3_,air/rh_and_dp_daily_summary.f4_,air/rh_and_dp_daily_summary.f5_,air/rh_and_dp_daily_summary.f6_,Day
,65.5945945945946,10.639639639639634,23.333333333333343,97.2522522522523,Arizona,Pima,Tucson,1995-02-14
,75.97660550458718,7.857798165137619,23.747706422018325,98.95871559633032,Idaho,Idaho,Not in a city,2013-10-24
,72.91366906474823,12.03597122302158,23.75539568345324,98.9856115107914,California,Kern,Bakersfield,1996-01-21
,83.15116772823778,7.571125265392782,23.895966029723983,99.5732484076433,Indiana,Porter,Dune Acres,2017-04-19
,80.45518072289158,8.13975903614458,23.742168674698792,98.93734939759034,Arizona,Pima,Not in a city,2021-10-21
,73.86113537117903,8.783842794759826,23.877729257641946,99.49563318777288,Indiana,Porter,Dune Acres,2016-06-10
,74.39094650205763,6.259259259259253,18.028806584362144,99.9670781893004,California,Kern,Arvin,1999-09-11
,66.85296912114008,7.565320665083137,23.94536817102138,99.77672209026116,Idaho,Idaho,Not in a city,2014-05-03
,80.90099009900987,8.970297029702976,23.92409240924092,99.68646864686468,North Carolina,Mecklenburg,Charlotte,2006-01-29
,82.42527233115467,7.745098039215686,23.72984749455336,98.88235294117638,Indiana,Porter,Dune Acres,2017-02-23
,72.41007194244604,9.22302158273381,23.83453237410072,99.31654676258992,Arizona,Pima,Tucson,1995-10-09
,79.39688715953308,8.560311284046689,23.6070038910506,98.3657587548638,Arizona,Pima,Not in a city,2003-09-23
,77.45336426914156,6.503480278422271,23.895591647331784,99.56844547563809,Idaho,Idaho,Not in a city,2014-07-28
,76.42307692307692,12.923076923076923,23.846153846153843,99.35897435897436,California,Fresno,Parlier,1998-12-31
,72.31279620853078,4.853080568720381,14.781990521326998,99.51895734597156,Arizona,Pima,Not in a city,2003-10-12
,64.66666666666663,7.92982456140351,23.50877192982456,97.94736842105264,Washington,Clallam,Not in a city,1991-07-22
,77.24563380281694,6.901408450704221,23.771830985915493,99.0591549295775,North Carolina,Mecklenburg,Charlotte,2007-08-09
,75.75294117647057,8.607843137254907,23.87058823529412,99.4666666666666,North Carolina,Mecklenburg,Charlotte,2004-03-09
,82.13461538461539,6.032051282051279,23.673076923076923,98.65384615384622,New York,Ulster,Not in a city,1996-06-25
,85.56698113207545,10.148584905660371,23.806603773584925,99.2004716981133,Idaho,Idaho,Not in a city,2014-12-22
,77.50391304347826,7.660869565217386,23.817391304347822,99.25,Indiana,Porter,Dune Acres,2018-02-20
,74.29571984435795,7.439688715953306,24.0,100.0,Arizona,Pima,Not in a city,2002-08-10
,40.82000000000001,11.18,24.0,100.0,Arizona,Coconino,Grand Canyon,1991-03-17
,72.2984293193717,3.937172774869109,16.837696335078526,99.76439790575914,Arizona,Pima,Tucson,1995-07-12
,81.56709129511671,7.921443736730358,23.89808917197454,99.579617834395,Indiana,Porter,Dune Acres,2017-04-20
,74.91390887290167,8.199040767386093,23.812949640287773,99.22541966426864,California,Inyo,Independence,2012-11-02
,79.50403225806453,8.939516129032254,23.810483870967744,99.2096774193548,Arizona,Pima,Not in a city,2002-12-27
,81.55040214477212,8.624664879356565,23.914209115281498,99.65147453083108,California,Inyo,Independence,2010-04-05
,81.44133738601832,8.440729483282674,23.790273556231007,99.13069908814586,California,Humboldt,Not in a city,2006-12-15
,81.50308788598582,7.0641330166270775,23.86698337292161,99.44655581947748,California,Inyo,Independence,2011-03-07
,78.43837837837839,6.1000000000000005,23.862162162162157,99.4297297297298,California,Inyo,Independence,2008-07-17
,77.67110609480814,7.3860045146726865,23.819413092550803,99.25282167042884,Indiana,Jasper,Not in a city,2015-08-18
,62.25581395348839,7.511627906976741,23.90697674418605,99.61627906976746,California,Del Norte,Redwood National Park,1993-05-09
,86.00709219858147,6.73758865248227,23.64893617021277,98.5567375886524,North Carolina,Mecklenburg,Charlotte,2005-02-23
,75.55714285714292,4.504761904761903,17.171428571428564,98.47619047619044,Country Of Mexico,CHIHUAHUA STATE,Ciudad-Juarez,1997-02-05
,76.3198380566802,6.587044534412954,23.967611336032395,99.8663967611336,Arizona,Pima,Not in a city,2002-07-05
,80.77159090909089,8.028409090909092,23.704545454545457,98.77272727272728,California,Inyo,Lone Pine,2022-03-10
,37.27906976744188,13.2093023255814,23.46511627906977,97.7906976744186,Utah,Grand,Not in a city,1990-02-06
,69.25702811244985,7.843373493975904,23.827309236947777,99.28514056224898,Arizona,Pima,Not in a city,2003-12-18
,77.35636363636365,6.789090909090909,23.778181818181825,99.07636363636377,North Carolina,Mecklenburg,Charlotte,2004-06-04
,72.21359223300966,3.805825242718449,16.601941747572795,98.96116504854368,California,Kern,Bakersfield,1996-02-28
,82.83043478260872,6.865217391304349,23.869565217391308,99.45869565217389,Indiana,Porter,Dune Acres,2016-09-22
,76.6847826086956,7.684782608695649,23.614130434782616,98.39673913043478,Arizona,Pima,Tucson,1999-06-10
,76.12877697841725,7.70503597122302,23.853717026378902,99.39568345323742,Indiana,Jasper,Not in a city,2015-03-09
,76.2833707865169,8.757303370786529,23.80898876404493,99.20898876404488,California,Inyo,Independence,2013-05-16
,84.3966139954854,10.968397291196382,23.808126410835225,99.20541760722354,Arizona,Pima,Not in a city,2021-03-25
,76.89013452914796,9.614349775784753,23.778026905829616,99.0807174887893,Indiana,Porter,Dune Acres,2020-04-30
,83.57892376681606,8.30941704035875,23.910313901345305,99.6278026905829,Indiana,Porter,Dune Acres,2020-11-08
,75.12062256809337,8.906614785992222,23.79377431906613,99.14007782101169,North Carolina,Mecklenburg,Charlotte,2004-02-16
,81.68783068783067,6.412698412698409,23.777777777777786,99.07407407407408,California,Kern,Arvin,1999-07-25
,77.51250000000002,8.693750000000003,23.543750000000003,98.09999999999994,North Carolina,Lenoir,Kinston,1997-10-30
,79.92263279445731,5.284064665127015,23.84988452655889,99.37644341801384,Idaho,Idaho,Not in a city,2014-09-01
,67.36956521739131,5.362318840579709,15.38405797101449,98.8260869565218,West Virginia,Tucker,Not in a city,1993-09-22
,84.50183908045973,8.574712643678168,23.795402298850583,99.15402298850572,Indiana,Jasper,Not in a city,2015-05-26
,81.33707317073173,10.078048780487809,23.88536585365853,99.52682926829266,Indiana,Jasper,Not in a city,2015-01-31
,38.56862745098039,9.27450980392157,23.45098039215686,97.72549019607844,Arizona,Coconino,Grand Canyon,1991-05-02
,81.5865603644647,7.555808656036442,23.776765375854207,99.0751708428246,Arizona,Pima,Not in a city,2021-01-27
,75.21481481481476,6.070370370370371,23.87777777777778,99.49259259259252,North Carolina,Mecklenburg,Charlotte,2004-05-31
,77.9740932642487,8.870466321243532,23.927461139896373,99.70984455958548,California,Kern,Arvin,1999-08-30
,72.92027334851939,5.733485193621867,23.831435079726656,99.30296127562644,California,Inyo,Independence,2012-01-12
,75.4795505617977,6.669662921348315,23.799999999999983,99.17078651685392,California,Inyo,Independence,2012-04-17
,75.79999999999995,8.83030303030303,23.793939393939382,99.14545454545456,California,Fresno,Parlier,1998-11-13
,60.89855072463767,10.115942028985508,23.8695652173913,99.46376811594202,New York,Albany,Albany,1991-09-30
,72.46751152073733,6.997695852534555,23.7811059907834,99.09216589861752,California,Inyo,Independence,2011-05-02
,81.84644194756554,6.902621722846443,23.872659176029963,99.4794007490637,Arizona,Pima,Not in a city,2003-04-23
,80.67880794701986,8.834437086092702,23.86754966887417,99.45033112582786,North Carolina,Mecklenburg,Charlotte,2005-12-25
,71.07971014492756,5.456521739130437,15.183574879227049,99.8405797101449,Arizona,Pima,Not in a city,2002-09-05
,76.73758865248226,5.692671394799052,23.917257683215155,99.65721040189123,Idaho,Idaho,Not in a city,2014-05-31
,81.24028103044493,6.655737704918034,23.779859484777525,99.0889929742388,Idaho,Idaho,Not in a city,2014-07-16
,60.10869565217392,9.217391304347828,24.0,100.0,Iowa,Polk,Des Moines,2022-04-30
,74.13713646532445,7.328859060402683,23.879194630872465,99.50335570469794,Indiana,Porter,Dune Acres,2016-02-05
,81.29480874316943,6.103825136612018,23.92896174863387,99.71038251366114,California,Inyo,Independence,2008-07-07
,67.71553398058255,8.861650485436897,23.92233009708739,99.67718446601944,California,Inyo,Independence,2011-02-11
,58.67441860465116,12.255813953488373,23.90697674418605,99.6046511627907,Utah,Grand,Not in a city,1990-06-17
,64.70940170940169,8.752136752136751,23.7948717948718,99.15384615384616,Arizona,Pima,Tucson,1995-03-31
,79.35439560439565,6.736263736263732,23.917582417582416,99.66208791208788,California,Inyo,Independence,2008-05-31
,85.25135135135135,9.792792792792795,23.906906906906915,99.61861861861856,North Carolina,Mecklenburg,Charlotte,2007-12-11
,79.96795698924733,7.245161290322581,23.797849462365598,99.16559139784944,Indiana,Porter,Dune Acres,2016-08-19
,74.85034013605446,10.088435374149665,23.74829931972789,98.95918367346935,California,Tulare,Mineral King,1997-12-19
,70.24698544698548,9.871101871101866,23.877338877338875,99.49896049896049,Indiana,Porter,Dune Acres,2018-04-11
,77.50877192982459,7.286549707602338,23.76023391812865,99.00584795321636,Massachusetts,Hampden,Chicopee,1997-07-14
,69.92343387470989,5.006960556844552,15.125290023201856,99.48955916473324,Arizona,Pima,Not in a city,2003-06-26
,47.66216216216216,9.64864864864865,23.93243243243245,99.72972972972978,Utah,Grand,Not in a city,1992-03-12
,72.2142857142857,12.01587301587301,23.722222222222232,98.85714285714285,California,Fresno,Parlier,1995-11-09
,79.27114285714286,8.857142857142854,23.8142857142857,99.23714285714289,California,Inyo,Independence,2008-11-24
,79.45329670329673,5.934065934065933,23.848901098901106,99.37637362637368,California,Inyo,Independence,2008-08-19
,54.26027397260273,11.342465753424651,23.739726027397257,98.91780821917804,Utah,Grand,Not in a city,1992-01-13
,80.03952095808381,7.278443113772455,23.80838323353293,99.20359281437128,North Carolina,Mecklenburg,Charlotte,2006-08-19
,74.915313225058,7.925754060324823,23.870069605568467,99.46635730858466,Arizona,Pima,Not in a city,2021-04-26
,73.88941684665222,5.816414686825057,23.840172786177103,99.34341252699784,Indiana,Porter,Dune Acres,2016-08-14
,79.71111111111117,6.905555555555555,22.66111111111111,94.42777777777776,Arizona,Pima,Tucson,1998-06-18
,78.83589743589745,6.928205128205125,23.805128205128195,99.19230769230766,California,Inyo,Independence,2009-08-20
,73.22326621923935,9.266219239373598,23.76286353467561,99.01789709172256,Indiana,Porter,Dune Acres,2020-04-16
,76.11437908496731,7.421568627450981,15.692810457516336,99.21568627450972,California,Kern,Arvin,2001-02-12
,78.33215189873412,9.367088607594946,23.860759493670898,99.42025316455694,California,Inyo,Independence,2010-05-10
,80.820788530466,7.340501792114696,23.85304659498208,99.39426523297486,North Carolina,Mecklenburg,Charlotte,2004-08-14
,79.48363636363635,6.440000000000004,23.73090909090909,98.88363636363644,North Carolina,Mecklenburg,Charlotte,2004-08-29
,76.98684210526312,5.605263157894739,23.940789473684216,99.7565789473684,Minnesota,Dakota,Not in a city,1996-10-14
,51.973333333333336,12.026666666666666,23.879999999999995,99.50666666666666,New York,Albany,Albany,1991-12-17
,83.15492957746481,9.007042253521131,23.85915492957746,99.4225352112676,Arizona,Pima,Tucson,1998-02-08
,76.94610778443112,7.227544910179642,23.706586826347312,98.78443113772455,California,Kern,Arvin,2000-01-27
,77.04833836858009,8.138972809667685,23.85800604229607,99.41389728096672,North Carolina,Mecklenburg,Charlotte,2006-09-26
,84.43396226415089,7.254716981132076,23.891509433962263,99.5518867924528,California,Kern,Arvin,2001-11-26
,80.82819383259913,9.828193832599124,23.76211453744494,99.01321585903086,California,Kern,Arvin,2001-06-25
,78.34208144796385,9.66515837104072,23.816742081447966,99.23981900452492,California,Inyo,Independence,2013-02-20
,75.9160839160839,7.167832167832171,23.776223776223777,99.06993006993008,Arizona,Pima,Tucson,1995-09-21
,75.22666666666663,11.299999999999995,23.593333333333344,98.31333333333338,Arizona,Pima,Tucson,1998-03-13
,76.49493087557603,7.064516129032261,23.68663594470045,98.6935483870968,California,Inyo,Independence,2013-08-05
,79.11718750000001,5.812500000000001,23.82031250000001,99.25781249999996,Arizona,Pima,Not in a city,2002-09-09
,80.24147465437787,8.05069124423963,23.905529953917053,99.60829493087552,California,Inyo,Independence,2013-03-31
,67.63063063063065,10.828828828828836,23.558558558558563,98.16216216216216,Arizona,Pima,Tucson,1995-01-09
,79.75511627906977,8.169767441860461,23.87441860465116,99.47674418604647,California,Inyo,Independence,2013-08-01
,76.7713414634146,6.371951219512193,23.865853658536597,99.44512195121948,Indiana,Lake,Gary,2006-06-28
,75.57782805429864,5.929864253393666,23.90045248868779,99.59276018099554,Indiana,Jasper,Not in a city,2015-08-24
,76.26369863013701,5.860730593607304,23.75799086757992,98.9977168949771,California,Inyo,Independence,2013-08-19
,77.02424242424244,6.333333333333334,23.76363636363636,99.01818181818184,California,Kern,Arvin,2000-02-06
,75.72516556291396,9.34437086092716,23.85761589403973,99.41390728476816,North Carolina,Mecklenburg,Charlotte,2006-01-10
,72.85239179954446,8.560364464692492,23.78132118451025,99.08883826879271,Indiana,Porter,Dune Acres,2019-10-07
,79.5202702702702,8.959459459459461,23.78378378378378,99.10810810810806,Arizona,Pima,Tucson,1998-01-22
,71.68456375838929,7.476510067114091,23.61744966442952,98.41610738255036,California,San Diego,San Diego,1996-10-21
,70.27787356321844,7.764367816091953,23.913793103448253,99.6436781609196,California,Inyo,Independence,2008-11-21
,84.71428571428568,4.626373626373628,23.64835164835166,98.54945054945055,California,Fresno,Parlier,1998-07-09
,76.85271966527199,11.317991631799158,23.430962343096223,97.63598326359832,California,Inyo,Lone Pine,2022-01-04
,75.4190476190476,6.161904761904766,17.29999999999999,99.92380952380948,Arizona,Pima,Tucson,1998-02-28
,67.34782608695654,8.23478260869565,23.84347826086956,99.3565217391304,Arizona,Pima,Tucson,1995-03-02
,53.24390243902438,4.097560975609755,13.03658536585366,98.7439024390244,Arizona,Coconino,Not in a city,1990-01-24
,74.47910863509745,4.38161559888579,15.646239554317534,99.63231197771584,California,Kern,Arvin,2001-05-19
,73.8778008298755,7.153526970954355,23.87551867219915,99.4854771784233,Idaho,Idaho,Not in a city,2018-08-03
,73.41304347826083,10.3804347826087,23.543478260869566,98.09782608695652,California,Del Norte,Redwood National Park,1993-08-02
,82.68858131487889,8.266435986159175,23.75086505190312,98.96885813148786,North Carolina,Mecklenburg,Charlotte,2005-05-29
,60.76288659793814,5.072164948453609,12.38144329896907,100.0,Utah,Grand,Not in a city,1992-02-29
,80.24603174603172,9.130952380952383,23.8015873015873,99.17857142857147,Arizona,Pima,Not in a city,2002-10-16
,83.43372093023261,4.997674418604655,23.893023255813944,99.5627906976744,Arizona,Pima,Not in a city,2021-08-22
,73.92239130434777,6.058695652173912,23.750000000000004,98.96521739130436,Indiana,Porter,Dune Acres,2016-07-12
,80.5436893203884,11.184466019417476,23.91747572815533,99.66504854368928,California,Kern,Arvin,2001-04-20
,80.54109589041094,5.719178082191783,23.513698630136982,97.98630136986304,California,Fresno,Clovis,1996-11-19
,73.81283422459886,4.754010695187163,15.122994652406415,99.65775401069524,California,Kern,Arvin,2002-03-09
,79.93864864864861,8.05405405405406,23.87027027027027,99.4621621621622,California,Inyo,Independence,2009-05-26
,77.82990654205604,9.820093457943926,23.83644859813084,99.32242990654204,California,Inyo,Independence,2012-10-16
,75.94036697247702,8.46330275229358,23.880733944954127,99.50688073394494,California,Inyo,Independence,2012-02-04
,82.18000000000006,8.269696969696971,23.921212121212108,99.6757575757576,California,Humboldt,Not in a city,2006-12-12
,78.67247706422015,11.325688073394494,23.93119266055045,99.71788990825692,Indiana,Porter,Dune Acres,2019-10-19
,78.11013215859026,8.215859030837008,23.96035242290748,99.8370044052863,California,Kern,Arvin,2002-01-22
,74.24793388429752,7.793388429752069,23.454545454545457,97.72727272727276,Arizona,Pima,Tucson,1995-05-12
,67.66824324324318,11.578828828828822,23.92342342342344,99.69144144144146,Indiana,Porter,Dune Acres,2020-12-09
,81.15079365079363,6.4444444444444455,23.66269841269842,98.59523809523812,Arizona,Pima,Not in a city,2003-10-05
,77.26548672566368,12.085545722713858,23.852507374631266,99.38643067846606,California,Inyo,Independence,2008-03-18
,79.84631578947375,5.627368421052629,23.930526315789475,99.71789473684213,Idaho,Idaho,Not in a city,2018-05-24
