air/pm25_frm_daily_summary.o3_AQI,air/pm25_frm_daily_summary.f0_,air/pm25_frm_daily_summary.f1_,air/pm25_frm_daily_summary.f2_,air/pm25_frm_daily_summary.f3_,air/pm25_frm_daily_summary.f4_,air/pm25_frm_daily_summary.f5_,air/pm25_frm_daily_summary.f6_,Day
45.39506172839506,12.244444444444444,0.0,1.0,100.0,Indiana,Marion,Indianapolis (Remainder),2000-01-12
26.06070287539936,9.451063829787232,4.731141199226307,9.936170212765958,99.44100580270792,Montana,Gallatin,West Yellowstone,2011-04-17
41.70138888888888,11.270833333333334,0.0,1.0,100.0,Louisiana,Jefferson,Kenner,2004-08-05
32.625,10.739778325123153,4.73152709359606,10.922413793103448,99.47413793103446,Nevada,Clark,Not in a city,2015-07-19
30.515021459227462,11.871872630780896,4.416982562547385,11.758150113722516,99.7877179681577,California,Alameda,Pleasanton,2019-01-19
24.36273115220481,9.627286027798096,5.227505486466709,11.885149963423574,98.81565471836136,Alabama,Jefferson,Birmingham,2020-06-12
79.33333333333333,25.666666666666668,0.0,1.0,100.0,Wisconsin,Kenosha,Pleasant Prairie,1997-08-08
58.50375939849624,17.371428571428567,0.0,1.0,100.0,Arkansas,Pulaski,North Little Rock,2005-09-08
50.75720930232558,13.757488372093023,0.0,1.0,100.0,Alabama,Jefferson,Not in a city,2000-07-29
39.81931034482763,16.195275590551194,5.920544022906216,11.8267716535433,99.02863278453826,Alabama,Jefferson,Birmingham,2020-09-23
51.94886363636363,14.824431818181816,0.0,1.0,100.0,Michigan,Wayne,Detroit,2000-08-30
39.58582677165355,11.79468546637744,3.697939262472886,8.002169197396963,99.41702819956616,California,Alameda,Pleasanton,2018-07-13
57.28235294117648,17.392352941176473,0.0,1.0,100.0,Connecticut,New Haven,New Haven,2000-12-31
45.42826552462527,16.452771084337353,4.895180722891566,10.70240963855422,98.70361445783136,Ohio,Medina,Not in a city,2015-07-01
27.559160305343514,8.74031862745098,3.650122549019608,8.97671568627451,98.9546568627451,California,Alameda,Not in a city,2018-10-02
49.8012048192771,13.2,0.0,1.0,100.0,Connecticut,New Haven,New Haven,2001-08-13
24.570934256055367,8.133555555555558,4.18,8.882222222222223,98.79333333333332,Idaho,Bannock,Not in a city,2010-09-09
32.0345937248592,9.855427974947816,4.23643006263048,8.921711899791218,99.3528183716076,Alabama,Jefferson,Birmingham,2020-08-07
23.806656101426302,8.218567335243552,3.14269340974212,7.253868194842408,99.54785100286531,Pennsylvania,York,York,2017-06-24
27.77064220183488,10.091879194630865,5.27046979865771,11.899328859060375,98.66979865771822,Alabama,Jefferson,Birmingham,2021-06-29
25.714285714285715,6.114285714285714,0.0,1.0,100.0,Idaho,Bonner,Sandpoint,1998-11-22
30.777126099706745,12.265148861646232,4.53415061295972,9.96497373029772,99.21015761821366,Washington,Snohomish,Darrington,2012-01-27
52.1875,14.41736111111111,0.0,1.0,100.0,Alabama,Jefferson,Birmingham,2003-11-10
53.29936880072137,15.663480613165012,0.0,1.0,100.0,Montana,Sanders,Thompson Falls,2001-07-24
58.88249999999999,17.608124999999998,0.0012499999999999,1.0,100.0,Arkansas,Crittenden,West Memphis,2004-09-03
53.4263565891473,15.250387596899229,0.0,1.0,100.0,Nebraska,Douglas,Omaha,1999-09-19
42.25757575757576,11.075252525252523,0.0,1.0,100.0,Texas,Jefferson,Not in a city,2002-01-30
52.140449438202246,15.987755102040817,1.209183673469388,3.025510204081632,99.97959183673473,California,San Diego,Boulevard,2008-11-01
41.916184971098254,14.89649737302977,4.8178633975481615,9.80735551663748,99.13134851138352,Nevada,Clark,Sunrise Manor,2012-02-01
40.00537634408603,10.20752688172043,0.0,1.0,100.0,Texas,El Paso,El Paso,2001-07-26
36.907752698724245,15.353876739562624,3.658051689860835,8.28031809145129,99.33929754804508,Pennsylvania,Tioga,Not in a city,2017-09-07
46.192052980132445,16.438689217758984,4.1987315010570825,8.830866807610992,98.03594080338269,South Dakota,Minnehaha,Sioux Falls,2010-12-20
40.563291139240505,10.773417721518989,0.0,1.0,100.0,Oklahoma,Tulsa,Tulsa,2007-10-22
31.99001996007984,12.040769230769232,4.513186813186813,11.027472527472527,98.910989010989,Colorado,Denver,Denver,2016-02-08
37.56296296296297,9.770864197530864,0.0,1.0,100.0,Arkansas,White,Searcy,2005-01-13
35.729399796541195,13.08968253968254,2.894444444444444,5.880952380952381,99.3579365079365,California,Monterey,Carmel Valley Village,2013-01-22
65.27745664739885,19.81965317919075,0.0635838150289017,1.0,100.0,Oregon,Jackson,Medford,2000-11-28
32.69685534591194,9.868052738336711,1.9178498985801216,5.429006085192698,99.89655172413794,Washington,Snohomish,Marysville,2011-03-19
28.52878464818763,10.708056872037911,4.445497630331753,10.80687203791469,98.32109004739335,Minnesota,Anoka,Blaine,2015-12-21
20.667202572347264,6.825883034163289,3.100752750434279,7.232194557035321,99.23335263462651,California,Marin,San Rafael,2017-04-25
46.68327402135232,15.951388888888888,3.9444444444444433,8.715277777777779,98.8425925925926,Wisconsin,Dane,Madison,2010-08-04
31.001730103806228,11.279116835326583,5.417663293468261,11.47470101195952,98.8463661453542,Washington,Kittitas,Ellensburg,2017-10-05
35.97058823529412,12.51976935749588,5.699341021416805,11.63179571663921,99.6350906095552,Washington,Snohomish,Darrington,2018-07-14
26.96532333645736,7.519849246231156,1.0644891122278055,3.396984924623115,99.92462311557792,Idaho,Bannock,Not in a city,2010-05-08
49.79854368932039,13.294053398058251,0.0,1.0,100.0,Arkansas,Mississippi,Blytheville,2003-10-21
29.30264817150063,8.96721629485936,3.083414161008729,6.239573229873908,99.77206595538313,California,Monterey,Carmel Valley Village,2012-10-21
27.921924290220822,9.32073632918246,3.2306442880346515,8.045479155387115,99.32701678397402,Massachusetts,Worcester,Worcester,2018-08-30
44.190721649484544,11.81701030927835,0.0,1.0,100.0,New Mexico,Bernalillo,Albuquerque,2002-10-12
31.86095238095238,10.27641895845523,4.825629022820364,9.714452896430652,99.3639555295494,Alabama,Jefferson,Birmingham,2020-07-17
37.03961267605625,12.91962305986698,3.874722838137465,9.369733924611973,99.39634146341452,Alabama,Jefferson,Birmingham,2021-03-17
28.63056680161944,8.888244897959181,2.184489795918368,5.306938775510203,99.48897959183672,Montana,Lincoln,Libby,2012-10-12
43.158620689655166,11.16,0.0,1.0,100.0,Oklahoma,Tulsa,Tulsa,2003-08-03
57.0,15.0,0.0,1.0,100.0,Illinois,Cook,Chicago,1998-12-11
39.95238095238096,10.1005291005291,0.0,1.0,100.0,California,Sacramento,Sacramento,2002-05-22
39.400000000000006,10.246,0.0,1.0,100.0,North Carolina,Wake,Raleigh,2003-08-30
45.08602150537634,12.164669738863283,0.0,1.0,100.0,Alabama,Jefferson,Pinson,1999-10-06
29.743589743589745,7.267948717948718,0.0,1.0,100.0,North Carolina,Wake,Raleigh,2007-04-08
52.54624277456647,15.160019267822737,0.0009633911368015,1.0,100.0,Alaska,Fairbanks North Star ,Fairbanks,2004-09-24
34.427672955974835,8.434591194968553,0.0,1.0,100.0,Pennsylvania,Luzerne,Wilkes-Barre,2003-12-25
40.32870370370371,12.169811320754718,2.320754716981132,5.124528301886793,99.75849056603776,Pennsylvania,Cumberland,Carlisle,2009-02-05
47.01169590643275,12.721637426900587,0.0584795321637426,1.0,100.0,Texas,Dallas,Dallas,2002-06-18
32.64550264550265,8.16098843322818,0.0609884332281808,1.1083070452155628,100.0,Montana,Flathead,Whitefish,2008-05-24
44.85294117647059,11.896470588235292,0.0,1.0,100.0,Wisconsin,Ashland,Not in a city,2007-10-04
23.60862068965517,7.679922779922773,3.3530060672917843,9.06508549365695,99.09597352454492,Alabama,Jefferson,Birmingham,2020-05-27
49.900000000000006,13.772307692307692,0.0,1.0,100.0,California,Sacramento,Sacramento,2005-08-06
42.16699604743083,11.739186851211072,1.4039792387543255,3.7249134948096887,99.51903114186852,Wyoming,Converse,Not in a city,2010-07-13
24.949545913218973,8.284571016582552,3.1398702235039653,7.305695746214852,99.07209805335256,Colorado,Mesa,Grand Junction,2016-06-08
31.239263803680977,11.972043010752689,4.06989247311828,10.17383512544803,98.55913978494624,Washington,Snohomish,Marysville,2012-04-02
42.78883495145632,10.888470873786408,0.2245145631067961,1.0,100.0,Arkansas,Ashley,Crossett,2005-11-03
31.272727272727263,11.80208754208753,4.731986531986533,11.924579124579136,99.39124579124584,Alabama,Jefferson,Birmingham,2021-04-08
57.477611940298495,17.556716417910454,0.0,1.0,100.0,Iowa,Cerro Gordo,Mason City,1999-09-04
38.654822335025386,11.49813988095238,2.6904761904761902,7.077380952380952,99.8154761904762,Pennsylvania,Berks,Not in a city,2015-05-03
37.906474820143885,14.766489361702128,5.153495440729484,11.753039513677813,99.59650455927051,Massachusetts,Worcester,Worcester,2019-01-05
31.24516129032258,11.130136986301371,4.847358121330725,9.798434442270056,98.99412915851272,South Dakota,Union,Not in a city,2011-04-13
38.373373373373376,9.700800800800804,0.023023023023023,1.0,100.0,Colorado,Routt,Steamboat Springs,2004-11-29
34.64796633941094,8.69125,0.0847222222222222,1.1944444444444446,99.94166666666666,Montana,Silver Bow,Butte-Silver Bow (Remainder),2008-05-21
44.96511627906977,15.922802197802197,3.5219780219780223,7.56043956043956,99.71153846153844,Hawaii,Hawaii,Pahala,2009-11-20
28.258345428156748,10.084650112866818,6.122648607975922,11.79834462001505,98.85176824680212,Maine,Penobscot,Bangor,2019-07-12
32.30010384215991,9.545546218487395,2.3394957983193283,5.303361344537815,99.66218487394956,California,Monterey,Salinas,2012-08-19
42.89422028353326,11.197055616139584,0.0752453653217012,1.0,100.0,Arkansas,Miller,Texarkana,2002-11-07
32.27547169811321,7.899622641509435,0.0,1.0,100.0,Puerto Rico,Adjuntas,Adjuntas,2005-04-13
37.45673758865249,12.698953662182362,5.308669656203287,11.816890881913306,99.7354260089686,District Of Columbia,District of Columbia,Washington,2019-07-27
23.149613899613904,7.946435709526983,3.423717521652232,7.962691538974017,99.38374417055296,Washington,Skagit,Anacortes,2017-02-09
41.42995689655172,10.84342672413793,0.0,1.0,100.0,Alaska,Matanuska-Susitna ,Not in a city,2002-10-26
30.209558823529413,11.13677482792527,5.83677482792527,11.398230088495575,99.00393313667652,Pennsylvania,York,York,2017-03-16
29.701596806387226,9.684669479606187,3.386075949367088,7.60056258790436,99.33052039381153,Idaho,Bannock,Not in a city,2016-07-14
42.88357588357589,15.986971830985915,5.099765258215963,10.676056338028166,98.78521126760562,Nevada,Clark,Not in a city,2015-12-09
33.93756097560975,8.694048780487805,0.0,1.0,100.0,New Hampshire,Hillsborough,Peterborough (Peterboro),2004-01-04
24.361842105263158,6.413815789473683,0.0,1.0,100.0,Washington,Snohomish,Marysville,2007-01-08
64.00000000000001,19.579310344827583,0.0,1.0,100.0,New Hampshire,Rockingham,Portsmouth,2004-09-04
36.14038461538463,10.446475195822453,1.0983463881636206,3.103568320278503,99.80678851174932,California,San Diego,Camp Pendleton South,2009-12-15
35.881081081081085,9.004864864864864,0.0,1.0,100.0,Washington,King,Seattle,2001-09-02
21.262411347517705,8.440411462160178,4.601028655400442,11.941219691403392,99.40337986774423,Alabama,Jefferson,Birmingham,2020-03-29
25.06201550387597,9.493566775244298,6.0627035830618885,11.70358306188925,99.11563517915307,California,Marin,San Rafael,2018-09-28
62.10958904109589,18.690410958904103,0.0,1.0,100.0,Iowa,Linn,Cedar Rapids,2003-08-14
46.10661268556006,12.884554973821992,0.4201570680628272,1.650523560209424,99.90183246073298,Hawaii,Hawaii,Hilo,2008-11-29
30.04459691252144,10.22148922273024,2.694970607446113,6.326583932070543,99.40431090790334,Nevada,Clark,Not in a city,2015-01-30
27.79253867151956,8.626583159359777,2.929714683368128,6.22964509394572,99.31176061238692,Massachusetts,Bristol,Fall River,2014-07-16
32.45310245310245,11.331047475508669,4.905048982667672,11.784476262245668,99.17633760361718,Pennsylvania,York,York,2019-06-27
58.38333333333333,17.57555555555555,0.0,1.0,100.0,Missouri,Jefferson,Arnold,2002-07-05
42.04214559386976,17.998413747521482,5.6688697951090505,11.943159286186402,99.3688037012558,Alabama,Jefferson,Birmingham,2021-08-18
36.53472803347282,13.10397849462366,3.858602150537643,9.165053763440875,99.75967741935486,Alabama,Jefferson,Birmingham,2020-11-29
44.89333333333334,11.76,0.0,1.0,100.0,North Carolina,Mecklenburg,Charlotte,2004-01-27
39.31788079470199,10.365562913907285,0.0,1.0,100.0,Oklahoma,Tulsa,Tulsa,2004-09-17
65.23287671232877,19.794520547945204,0.0,1.0,100.0,Florida,Hillsborough,Tampa,1999-01-08
32.4978813559322,11.552857142857144,4.992857142857143,10.826190476190478,99.31785714285712,Pennsylvania,Bucks,Bristol,2015-08-02
29.09187749667111,11.80760795065113,5.185743660041124,12.06648389307749,99.61069225496928,Alabama,Jefferson,Birmingham,2021-01-18
35.85181451612903,9.318548387096776,0.0,1.0,100.0,Louisiana,St. Bernard,Arabi,2006-09-02
34.96428571428571,11.580461811722913,4.4920071047957375,10.08170515097691,99.46536412078154,Oklahoma,Kay,Ponca City,2012-06-24
42.49352517985612,15.38375558867362,5.692250372578242,11.754098360655735,98.61773472429208,California,Alameda,Pleasanton,2019-11-15
45.6777108433735,17.853405017921148,4.53405017921147,10.055555555555555,99.07706093189964,California,San Francisco,San Francisco,2012-01-11
48.3,15.4671875,2.11328125,4.898437499999999,99.625,California,Riverside,Mira Loma,2009-03-15
43.77898909811695,11.618136769078294,0.0,1.0,100.0,Montana,Flathead,Whitefish,2000-04-30
38.31782945736434,9.42558139534884,0.0,1.0,100.0,New York,Bronx,New York,2006-06-03
51.29787234042553,14.149468085106385,0.2446808510638297,1.0,100.0,Alabama,Jefferson,Birmingham,2002-11-02
36.232323232323225,9.037777777777778,0.0,1.0,100.0,New Hampshire,Hillsborough,Nashua,2007-06-05
39.66666666666666,10.0,0.0,1.0,100.0,Wisconsin,Milwaukee,Milwaukee,1997-11-06
51.53710247349824,17.724423963133646,3.8963133640552994,8.518433179723502,98.33640552995392,Pennsylvania,Erie,Erie,2010-08-10
53.01041666666666,15.393749999999995,0.0,1.0,100.0,Texas,Dallas,Dallas,2000-08-26
31.34421641791045,10.170869565217393,2.6195652173913047,5.970289855072464,99.41304347826087,South Dakota,Union,Not in a city,2013-10-25
46.406712734452114,13.874418604651163,2.1058540497193268,5.257417802726544,99.86126704089816,California,Marin,San Rafael,2012-08-25
45.808618504436,12.871052631578946,0.6758373205741627,2.199760765550239,99.69019138755982,South Dakota,Union,Not in a city,2009-01-10
37.95959595959595,12.5492795389049,2.833813640730067,6.360230547550432,99.447646493756,North Carolina,Wayne,Goldsboro,2012-11-08
27.335877862595417,9.763263979193756,3.4375812743823144,6.297139141742522,99.75812743823144,Minnesota,Anoka,Blaine,2015-11-14
40.11574074074074,11.614893617021275,2.8546099290780145,6.173758865248227,99.54609929078016,South Dakota,Union,Not in a city,2009-06-20
73.76878612716763,24.219075144508672,0.0635838150289017,1.0,100.0,California,Humboldt,Eureka,2000-10-26
53.58888888888888,15.52722222222222,0.0,1.0,100.0,Colorado,Larimer,Fort Collins,2000-11-04
21.77424023154848,8.132542113323126,4.842266462480858,11.75114854517611,99.6730474732006,Washington,Snohomish,Marysville,2019-05-11
38.63020833333334,10.158333333333331,0.0,1.0,100.0,Florida,Duval,Jacksonville,2002-01-13
49.604212860310426,14.059756097560976,0.0,1.0,100.0,Montana,Flathead,Whitefish,2002-06-04
37.18691588785047,10.985559566787003,2.8483754512635384,6.057761732851987,99.3537906137184,New Hampshire,Grafton,Lebanon,2009-06-22
34.12436548223351,12.396005917159766,5.047337278106509,10.405325443786984,99.448224852071,Washington,Snohomish,Darrington,2013-06-08
41.965944272445824,17.267611336032395,4.6979757085020255,11.758704453441291,99.20161943319842,Washington,Skagit,Anacortes,2018-11-12
35.069672131147534,11.396541786743514,3.1239193083573484,7.556195965417867,99.15561959654178,California,Sonoma,Santa Rosa,2009-10-30
52.92187500000001,15.234374999999998,0.0,1.0,100.0,Nebraska,Douglas,Omaha,2001-11-11
49.952067669173,27.125130586186827,4.721416134648862,9.617527568195012,99.26349390597802,Alabama,Jefferson,Birmingham,2020-09-15
38.53652392947104,11.98617234468938,2.5811623246492985,5.6312625250501,99.75250501002004,California,Sonoma,Santa Rosa,2011-11-20
36.549242424242415,13.85740618828173,6.054641211323248,11.963791968400264,99.81895984200132,Alabama,Jefferson,Birmingham,2021-10-02
48.00936329588016,13.877808988764045,0.0,1.0,100.0,Alabama,Jefferson,Not in a city,2000-11-08
55.62388818297331,16.36391359593393,0.0,1.0,100.0,New Hampshire,Hillsborough,Nashua,2005-06-30
44.61609907120744,17.37847866419295,4.697588126159555,9.909090909090908,98.87755102040816,Wyoming,Sublette,Not in a city,2011-12-21
50.59537572254336,14.195953757225434,0.0,1.0,100.0,Oklahoma,Tulsa,Tulsa,2002-08-23
47.46567505720824,13.309153318077804,0.0160183066361556,1.0,100.0,Alabama,Jefferson,Hoover,2001-09-07
40.31686358754029,10.059442060085836,0.0150214592274678,1.0246781115879828,100.0,Minnesota,Cass,Not in a city,2008-03-25
41.34138309549945,10.81833150384193,0.0,1.0,100.0,Alabama,Jefferson,Birmingham,2001-12-06
44.062068965517234,11.525517241379312,0.0,1.0,100.0,Florida,Hillsborough,Tampa,2003-06-12
31.339100346020764,12.648245614035089,4.56140350877193,9.081140350877194,98.88157894736842,California,Alameda,Oakland,2010-12-14
39.28753541076487,14.842540620384046,4.729689807976366,11.929098966026586,99.67503692762186,California,Alameda,Pleasanton,2019-12-28
37.55072463768115,9.292753623188403,0.0,1.0,100.0,Florida,Duval,Jacksonville,2006-10-21
49.98620689655172,13.18896551724138,0.0,1.0,100.0,Tennessee,Shelby,Memphis,2003-09-17
50.25414364640884,13.464640883977898,0.0,1.0,100.0,Texas,Bexar,San Antonio,2000-08-05
51.08532423208191,20.24061855670103,5.030927835051546,9.915463917525772,99.23711340206184,Minnesota,Olmsted,Rochester,2011-07-03
40.11111111111111,12.135869565217387,2.72463768115942,5.83695652173913,99.40217391304348,Alaska,Anchorage ,Anchorage,2009-04-17
39.4793388429752,12.356725146198828,3.6052631578947367,7.406432748538012,98.75730994152046,California,San Francisco,San Francisco,2009-10-20
52.5,13.0,0.0,1.0,100.0,Wisconsin,Milwaukee,Milwaukee,1997-04-16
28.345985401459853,10.056947608200456,5.956719817767653,11.780561883067575,98.9415337889142,California,Alameda,Pleasanton,2019-08-30
43.73235294117647,11.665196078431372,0.0137254901960784,1.0,100.0,California,Santa Barbara,Santa Barbara,2003-12-05
44.269489894128974,11.328681424446582,0.0,1.0,100.0,Montana,Flathead,Kalispell,2000-06-23
44.77165354330709,12.529921259842515,0.0,1.0,100.0,California,Sacramento,Sacramento,2005-08-24
34.27825030376671,9.007897934386392,0.0012150668286755,1.0,100.0,New Hampshire,Rockingham,Portsmouth,2004-11-26
45.87926829268292,12.363658536585366,0.0,1.0,100.0,Alabama,Jefferson,Birmingham,2003-05-24
50.3494382022472,14.007303370786516,0.0,1.0,100.0,Montana,Gallatin,Not in a city,2002-07-10
36.58503401360544,13.119305019305015,4.227799227799228,10.54826254826255,98.67953667953668,Pennsylvania,Cumberland,Carlisle,2014-03-25
42.86896551724138,11.259310344827588,0.0,1.0,100.0,Iowa,Linn,Cedar Rapids,2003-05-23
35.11231527093596,10.480385852090032,2.222668810289389,5.07234726688103,99.4614147909968,Pennsylvania,Lebanon,Not in a city,2012-03-22
35.842985842985826,13.170092838196275,5.43700265251989,11.935676392572972,99.1246684350134,Alabama,Jefferson,Birmingham,2021-09-02
31.898030127462334,9.625775862068966,3.2991379310344837,6.705172413793104,99.38706896551724,Pennsylvania,York,York,2013-08-05
39.47483870967742,10.308903225806452,0.0,1.0,100.0,Tennessee,Shelby,Memphis,2005-08-23
53.96786632390746,14.991259640102829,0.0,1.0,100.0,Alaska,Fairbanks North Star ,Fairbanks,2000-02-21
31.36426116838488,12.95940959409594,4.437269372693727,11.559040590405903,99.7490774907749,Washington,Skagit,Anacortes,2017-11-26
101.0,35.2,0.0,1.0,100.0,Wisconsin,Milwaukee,Milwaukee,1998-02-10
53.85987261146497,15.206369426751596,0.0,1.0,100.0,Washington,King,Seattle,2003-01-26
42.59756097560976,11.484831460674158,0.797752808988764,2.426966292134832,98.85393258426966,California,San Diego,Escondido,2008-09-05
41.42056074766355,13.863768115942028,4.542819499341237,10.71277997364954,98.70619235836628,New Hampshire,Cheshire,Keene,2014-08-07
30.66760563380281,11.3133628318584,4.386725663716813,9.41150442477877,99.4362831858407,South Carolina,Lexington,Seven Oaks,2022-01-05
44.74534769833496,11.743780607247794,0.0,1.0,100.0,Colorado,Gunnison,Mount Crested Butte,2005-02-21
33.66666666666667,8.652173913043478,0.7028985507246378,1.0,100.0,Mississippi,Jackson,Pascagoula,2005-10-26
47.82026537997587,12.575030156815442,0.0,1.0,100.0,Montana,Sanders,Thompson Falls,2000-09-18
34.98414985590777,11.6810628742515,5.699101796407186,11.789670658682637,98.9251497005988,Washington,Skagit,Anacortes,2019-07-25
36.78260869565218,9.269565217391303,0.0,1.0,100.0,Michigan,Wayne,Detroit,2000-05-29
42.12307692307692,17.02533692722372,3.0107816711590294,7.722371967654987,99.6981132075472,California,Sonoma,Santa Rosa,2009-12-25
53.27272727272727,15.224848484848485,0.0,1.0,100.0,Oklahoma,Tulsa,Tulsa,2007-06-19
33.37962128043282,8.469071235347158,0.0,1.0,100.0,Montana,Flathead,Whitefish,2001-12-15
40.96212121212121,10.624494949494949,0.0126262626262626,1.0,100.0,New Hampshire,Rockingham,Portsmouth,2007-11-29
55.34730538922155,16.1562874251497,0.0,1.0,100.0,Washington,Pierce,Tacoma,2000-07-28
48.56878306878309,18.970878274268102,4.813559322033899,10.522342064714946,99.80585516178736,South Dakota,Minnehaha,Sioux Falls,2013-01-06
21.290664100096247,7.159475655430712,2.706367041198502,5.938576779026217,99.39250936329589,Pennsylvania,Berks,Not in a city,2013-10-07
27.129032258064512,9.97203994293866,5.55206847360913,10.447931526390873,98.73038516405134,Washington,Snohomish,Darrington,2013-09-24
31.205882352941178,10.522970297029705,4.56039603960396,9.700990099009902,98.51683168316828,Minnesota,Anoka,Blaine,2011-06-24
30.627862595419845,10.975053078556265,4.423566878980892,10.898089171974522,98.92356687898088,Idaho,Bannock,Not in a city,2016-07-07
34.53173241852486,10.228552803129077,2.646023468057366,6.370925684485007,99.42829204693612,Ohio,Summit,Akron,2015-08-04
38.74125874125874,9.669930069930068,0.0979020979020979,1.0,100.0,Texas,El Paso,El Paso,2003-04-08
33.52261306532664,9.737611697806662,2.0544272948822098,5.289195775792039,99.58570268074736,New Hampshire,Cheshire,Keene,2012-05-03
50.0,12.0,0.0,1.0,100.0,Wisconsin,Kenosha,Pleasant Prairie,1997-06-03
51.490797546012274,13.753374233128834,0.0613496932515337,1.0,100.0,Louisiana,East Baton Rouge,Baton Rouge,2007-07-03
42.895791583166336,13.630414012738854,2.338375796178344,5.629777070063694,99.76990445859872,Washington,Whatcom,Bellingham,2012-12-29
37.34010152284264,9.594923857868018,0.0,1.0,100.0,Alabama,Jefferson,Birmingham,2002-02-27
44.76,12.175428571428569,0.0,1.0,100.0,Louisiana,Jefferson,Kenner,2000-05-11
27.30215827338129,9.948754716981131,4.907169811320754,11.686037735849055,98.97584905660376,Minnesota,Anoka,Blaine,2019-05-02
38.57594936708861,13.827883817427386,5.910373443983402,11.692116182572615,99.09875518672196,Minnesota,Lake,Not in a city,2018-07-27
34.30739795918368,8.966903914590748,0.701067615658363,2.565836298932384,99.83867141162516,Hawaii,Hawaii,Hilo,2009-04-16
56.28,16.000666666666667,0.0,1.0,100.0,Washington,Grays Harbor,Aberdeen,2003-12-04
34.82468443197756,12.907709090909076,6.034181818181812,11.814545454545437,98.94036363636364,Alabama,Jefferson,Birmingham,2020-01-21
28.290322580645164,7.335483870967741,0.0,1.0,100.0,Iowa,Linn,Cedar Rapids,2003-09-28
52.70198675496688,14.335099337748344,0.0,1.0,100.0,Oklahoma,Tulsa,Tulsa,2004-04-08
56.02321262766944,16.241132776230266,0.000928505106778,1.0,100.0,Montana,Flathead,Kalispell,2000-10-15
31.614420062695928,13.950913621262458,4.687707641196012,11.691860465116282,99.73172757475083,Massachusetts,Worcester,Worcester,2018-07-08
36.72456575682381,10.452659574468084,1.6414893617021278,4.159574468085107,99.64680851063832,Montana,Gallatin,West Yellowstone,2010-06-16
49.1056338028169,13.49507042253521,0.0,1.0,100.0,Alaska,Juneau ,Juneau,2005-05-11
22.70804597701149,8.806111833550068,5.153446033810143,10.807542262678805,99.30819245773732,Idaho,Bannock,Not in a city,2014-11-02
34.388616290480854,10.64086092715232,3.72317880794702,8.179470198675496,98.7748344370861,Kansas,Johnson,Not in a city,2017-07-27
61.75949367088607,18.50632911392405,0.0,1.0,100.0,Washington,King,Seattle,2000-01-30
38.97272727272728,10.024545454545455,0.0,1.0,100.0,North Carolina,Wake,Raleigh,1999-05-02
35.290196078431364,12.01528150134048,3.906166219839142,8.131367292225201,99.49329758713137,California,San Diego,Camp Pendleton South,2010-03-02
24.33016627078385,9.135466666666666,5.153333333333333,10.66,98.26933333333334,Minnesota,Anoka,Blaine,2014-10-16
38.0,9.1,0.0,1.0,100.0,Illinois,Cook,Chicago,1998-06-30
29.530337078651687,11.636206896551723,5.283251231527093,10.89039408866995,98.03325123152707,California,San Francisco,San Francisco,2015-11-10
50.6938775510204,14.397959183673471,0.0,1.0,100.0,Washington,King,Seattle,2003-09-20
30.11269614835949,11.258567208271788,5.923190546528803,11.793205317577549,98.77031019202364,Ohio,Summit,Akron,2019-12-10
42.97237569060773,11.722099447513813,0.0,1.0,100.0,Nebraska,Douglas,Omaha,2001-05-05
47.506329113924046,13.325316455696202,0.0,1.0,100.0,Washington,King,Seattle,2007-09-26
56.65384615384615,16.322435897435895,0.2948717948717949,1.0,100.0,Florida,Duval,Jacksonville,2003-10-07
48.95652173913044,15.05621301775148,0.4556213017751478,1.822485207100592,99.95266272189347,Oklahoma,Tulsa,Tulsa,2008-06-12
38.84397163120567,9.562411347517733,0.0,1.0,100.0,California,Plumas,Portola,2005-05-03
32.43629343629343,9.85922077922078,2.9714285714285715,8.363636363636365,99.72207792207791,Ohio,Summit,Akron,2010-06-06
28.280303030303028,9.480205655526992,3.552699228791774,8.154241645244216,99.5115681233933,South Dakota,Union,Not in a city,2010-04-18
28.365627632687413,9.679726171669303,4.219589257503959,9.482359136387588,99.42074776197992,Alabama,Jefferson,Birmingham,2021-06-09
20.11074380165289,8.83762886597938,5.718213058419244,11.645189003436428,98.38745704467355,Illinois,McLean,Normal,2018-04-16
47.21686746987951,31.878220574606114,7.965708989805376,11.438368860055606,99.44856348470805,Idaho,Bannock,Not in a city,2017-07-04
63.17786561264822,22.921409214092144,3.9810298102981023,7.978319783197832,99.17073170731707,California,Sonoma,Santa Rosa,2010-02-03
33.992583436341164,8.69653893695921,0.0012360939431396,1.0,100.0,Mississippi,Forrest,Hattiesburg,2004-10-15
54.34883720930232,15.92906976744186,0.0,1.0,100.0,Colorado,Denver,Denver,2001-08-10
45.73255813953488,13.28720930232558,0.0,1.0,100.0,Michigan,Allegan,Holland,2003-01-01
43.74117647058824,11.47941176470588,0.0,1.0,100.0,Florida,Miami-Dade,Homestead,2007-10-07
46.57142857142857,12.442857142857145,0.0,1.0,100.0,Idaho,Bannock,Pocatello,1998-11-16
40.07590759075908,13.328399999999998,3.5939999999999994,9.9,99.328,Washington,Snohomish,Darrington,2011-04-10
45.17021276595746,16.36195426195426,4.839916839916839,9.896049896049895,97.57172557172557,Montana,Flathead,Whitefish,2011-05-31
26.0,6.3,0.0,1.0,100.0,Illinois,Cook,Chicago,1998-10-18
32.53691275167786,13.075522041763357,5.257540603248256,12.051044083526673,99.91067285382826,South Carolina,Lexington,Seven Oaks,2022-01-09
