Day,o3_AQI,f0_,f1_,f2_,f3_,f4_,f5_,f6_
2006-01-13,28.57031249999998,30.292968750000007,12.549479166666673,23.268229166666657,97.02864583333339,North Dakota,Mercer,Not in a city
2006-01-14,22.638020833333325,23.962500000000013,10.341145833333332,23.25520833333333,96.96354166666669,North Dakota,Mercer,Not in a city
2006-01-15,18.685039370078766,19.782677165354333,12.553805774278212,22.89238845144357,95.50131233595798,North Dakota,Mercer,Not in a city
2006-01-16,24.58115183246075,26.02356020942409,13.447643979057597,23.115183246073283,96.38481675392666,North Dakota,Mercer,Not in a city
2006-01-17,27.856770833333336,29.553124999999998,12.49218749999999,22.760416666666657,94.92968750000007,North Dakota,Mercer,Not in a city
2006-01-18,25.228571428571428,26.697402597402597,11.436363636363637,22.87532467532467,95.41038961038967,North Dakota,Mercer,Not in a city
2006-01-19,25.78092783505155,27.346907216494838,12.50515463917526,22.8479381443299,95.29123711340199,North Dakota,Mercer,Not in a city
2006-01-20,27.657963446475197,29.283289817232387,13.49086161879896,23.083550913838117,96.26370757180163,North Dakota,Mercer,Not in a city
2006-01-21,24.829396325459328,26.3228346456693,11.464566929133863,23.49343832020999,97.96587926509191,North Dakota,Mercer,Not in a city
2006-01-22,21.21052631578947,22.49236842105263,11.16578947368421,23.097368421052632,96.36052631578947,North Dakota,Mercer,Not in a city
2006-01-23,24.76115485564306,26.204461942257225,12.839895013123364,23.212598425196852,96.79790026246715,North Dakota,Mercer,Not in a city
2006-01-24,29.09350649350649,30.79298701298703,13.088311688311691,23.1064935064935,96.36103896103896,North Dakota,Mercer,Not in a city
2006-01-25,27.304123711340214,28.91675257731957,11.090206185567009,22.873711340206167,95.40721649484534,North Dakota,Mercer,Not in a city
2006-01-26,25.22680412371135,26.710051546391767,11.788659793814432,22.886597938144337,95.44587628865976,North Dakota,Mercer,Not in a city
2006-01-27,27.59326424870465,29.206476683937808,13.24611398963731,23.253886010362706,96.97409326424875,North Dakota,Mercer,Not in a city
2006-01-28,24.459740259740276,25.887532467532484,10.825974025974027,23.46753246753245,97.84415584415582,North Dakota,Mercer,Not in a city
2006-01-29,24.109374999999982,25.55234375000002,12.330729166666664,22.929687500000007,95.58333333333331,North Dakota,Mercer,Not in a city
2006-01-30,28.589147286821717,30.17312661498707,13.046511627906979,23.023255813953494,96.01033591731272,North Dakota,Mercer,Not in a city
2006-01-31,26.588082901554387,28.11709844559586,11.598445595854926,22.971502590673595,95.79533678756479,North Dakota,Mercer,Not in a city
2006-02-01,28.150259067357496,29.78523316062176,12.551813471502586,22.852331606217593,95.31347150259063,Puerto Rico,Catano,Catano
2006-02-02,29.347938144329905,31.02912371134019,11.7680412371134,22.90979381443298,95.53608247422679,Puerto Rico,Catano,Catano
2006-02-03,29.560723514211883,31.164599483204153,12.242894056847552,23.28423772609819,97.09302325581403,Puerto Rico,Catano,Catano
2006-02-04,24.953367875647658,26.3878238341969,10.88082901554405,23.370466321243544,97.43782383419693,Puerto Rico,Catano,Catano
2006-02-05,21.861979166666668,23.167187499999986,11.322916666666655,23.164062499999996,96.63802083333339,Puerto Rico,Catano,Catano
2006-02-06,25.336814621409932,26.843864229765007,14.4934725848564,23.279373368146224,97.07571801566576,Puerto Rico,Catano,Catano
2006-02-07,29.880208333333343,31.58750000000001,13.346354166666668,23.01302083333334,95.97135416666664,Puerto Rico,Catano,Catano
2006-02-08,31.645077720207272,33.465284974093265,11.62435233160621,22.795336787564764,95.08808290155437,Puerto Rico,Catano,Catano
2006-02-09,31.411917098445578,33.185233160621806,12.121761658031083,22.852331606217625,95.30829015544039,Puerto Rico,Catano,Catano
2006-02-10,32.16839378238343,33.9966321243523,12.61139896373058,23.246113989637315,96.93523316062166,Puerto Rico,Catano,Catano
2006-02-11,28.12435233160621,29.67797927461139,11.626943005181355,23.569948186528507,98.27720207253886,Puerto Rico,Catano,Catano
2006-02-12,25.550649350649344,27.01974025974026,13.119480519480517,23.223376623376634,96.88051948051945,Puerto Rico,Catano,Catano
2006-02-13,32.627604166666636,34.460677083333366,13.148437499999998,23.35677083333333,97.3932291666667,Puerto Rico,Catano,Catano
2006-02-14,32.010362694300525,33.79067357512953,11.227979274611394,23.1943005181347,96.72279792746112,Puerto Rico,Catano,Catano
2006-02-15,28.202072538860108,29.754663212435204,11.18652849740933,22.997409326424858,95.91709844559587,Puerto Rico,Catano,Catano
2006-02-16,30.0,31.71662337662338,12.374025974025965,23.03636363636365,96.07532467532464,Puerto Rico,Catano,Catano
2006-02-17,22.73778920308484,24.062982005141393,9.059125964010281,22.999999999999996,95.91516709511566,Puerto Rico,Catano,Catano
