air/no2_daily_summary.o3_AQI,air/no2_daily_summary.f0_,air/no2_daily_summary.f1_,air/no2_daily_summary.f2_,air/no2_daily_summary.f3_,air/no2_daily_summary.f4_,air/no2_daily_summary.f5_,air/no2_daily_summary.f6_,Day
25.055555555555543,26.58464052287581,12.153594771241828,22.578431372549016,94.18300653594773,North Dakota,Mercer,Beulah,1990-08-21
13.352941176470582,14.322727272727272,10.221925133689838,23.360962566844933,97.40909090909088,Wyoming,Sweetwater,Not in a city,2012-08-11
20.151832460732983,21.50628272251309,11.191099476439794,22.594240837696336,94.2539267015707,Wyoming,Sweetwater,Not in a city,2010-09-14
19.252955082742325,20.701418439716317,11.858156028368796,22.794326241134748,95.05910165484624,Wyoming,Sweetwater,Not in a city,2016-10-26
29.88341968911919,31.57875647668396,12.994818652849746,22.9896373056995,95.8860103626943,Puerto Rico,Catano,Catano,2006-11-21
37.241935483870975,39.3537634408602,12.900537634408602,23.47580645161289,97.8897849462366,North Dakota,Mercer,Not in a city,1999-11-06
19.668380462724944,20.83084832904885,10.100257069408745,22.90231362467866,95.521850899743,Puerto Rico,Catano,Catano,2007-03-21
24.602015113350124,25.93652392947101,11.627204030226704,23.413098236775813,97.6221662468514,North Dakota,Mercer,Not in a city,2002-09-07
31.53691275167784,33.206040268456334,12.496644295302008,23.28187919463088,97.08053691275164,North Dakota,Mercer,Beulah,1990-05-06
26.57777777777777,28.261944444444456,11.46666666666667,22.92222222222224,95.60555555555555,Wyoming,Sweetwater,Not in a city,2010-12-03
21.978947368421057,23.300263157894754,13.236842105263165,23.14999999999999,96.57894736842104,North Dakota,Mercer,Not in a city,2007-01-21
25.507002801120453,26.964145658263316,12.263305322128856,22.697478991596636,94.6778711484594,North Dakota,Mercer,Beulah,1993-07-20
34.7554945054945,36.62664835164835,12.285714285714285,22.782967032967036,95.04945054945055,North Dakota,Mercer,Beulah,1995-05-31
13.221967963386732,14.378947368421054,9.546910755148746,22.903890160183067,95.51258581235702,Wyoming,Fremont,Riverton,2020-08-24
10.905747126436776,11.914712643678154,9.618390804597706,23.374712643678155,97.480459770115,Wyoming,Sweetwater,Not in a city,2020-07-03
17.957244655581956,19.35890736342041,10.10926365795724,23.3729216152019,97.47743467933488,Wyoming,Sweetwater,Not in a city,2018-02-10
26.941475826972013,28.70483460559796,14.02035623409669,22.90839694656487,95.55216284987272,North Dakota,Mercer,Not in a city,2005-09-29
11.899728997289982,12.798373983739832,11.113821138211383,23.046070460704616,96.1056910569106,Wyoming,Sweetwater,Not in a city,2012-04-27
21.839195979899483,23.05552763819094,12.045226130653262,23.140703517587937,96.47236180904524,North Dakota,Mercer,Beulah,1998-06-14
15.25934579439252,16.49275700934578,10.801401869158877,23.084112149532697,96.25700934579449,Wyoming,Sweetwater,Not in a city,2019-12-25
22.929539295392946,24.33983739837397,12.124661246612463,22.804878048780505,95.11653116531164,North Dakota,Mercer,Not in a city,2008-11-04
19.626450116009277,21.17262180974478,13.90719257540604,23.127610208816687,96.44547563805106,Wyoming,Sweetwater,Not in a city,2020-01-30
25.268361581920903,26.9813559322034,13.378531073446329,22.84180790960453,95.2796610169492,Wyoming,Sweetwater,Not in a city,2011-01-04
33.21148825065269,34.86736292428203,11.232375979112271,23.182767624020883,96.67101827676235,North Dakota,Steele,Sharon,1999-02-28
17.899456521739125,19.2,10.20652173913044,22.76086956521738,94.93206521739134,Wyoming,Sweetwater,Not in a city,2012-05-17
11.161363636363646,12.152727272727269,9.531818181818185,22.738636363636363,94.83863636363638,Wyoming,Sweetwater,Not in a city,2020-06-15
27.59326424870465,29.206476683937808,13.24611398963731,23.253886010362702,96.97409326424876,North Dakota,Mercer,Not in a city,2006-01-27
27.099476439790596,28.450261780104704,13.434554973821983,23.188481675392687,96.6989528795811,North Dakota,Mercer,Not in a city,2007-10-25
26.67082294264339,28.180548628428934,11.493765586034913,23.20199501246882,96.76558603491272,North Dakota,Mercer,Beulah,1997-08-29
29.83333333333333,31.53950617283951,13.398148148148149,22.783950617283946,95.04320987654322,North Dakota,Mercer,Beulah,1992-07-07
22.12021857923496,23.41420765027322,12.535519125683066,22.70765027322406,94.72677595628416,North Dakota,Mercer,Beulah,1994-07-05
26.572538860103627,28.23704663212433,13.821243523316058,23.445595854922274,97.76424870466316,North Dakota,Mercer,Not in a city,2004-01-10
30.126614987080107,32.19586563307494,11.97416020671834,22.81912144702842,95.18346253229974,North Dakota,Mercer,Not in a city,2004-01-14
26.95760598503743,28.517456359102237,10.438902743142146,23.027431421446387,96.02992518703236,North Dakota,Mercer,Not in a city,2002-08-27
14.4126984126984,15.275396825396824,9.78571428571428,23.365079365079364,97.42857142857144,North Dakota,Mercer,Not in a city,2008-08-23
32.03571428571433,33.67532467532465,14.012987012987006,22.675324675324667,94.57792207792208,North Dakota,Mercer,Beulah,1990-12-31
38.13043478260869,41.13967391304349,11.038043478260867,23.12771739130435,96.44565217391305,North Dakota,Mercer,Beulah,1995-10-27
18.579234972677583,19.89535519125683,9.046448087431695,22.79508196721312,95.0874316939892,Wyoming,Sweetwater,Not in a city,2012-04-25
22.48329048843188,24.042416452442158,14.791773778920312,22.835475578406168,95.24678663239077,Wyoming,Sweetwater,Not in a city,2013-11-13
33.842809364548515,35.62140468227426,12.284280936454854,23.428093645484932,97.695652173913,North Dakota,Mercer,Beulah,1990-02-25
40.11612903225805,43.57516129032259,13.038709677419355,22.43870967741934,93.58387096774196,North Dakota,Mercer,Beulah,1991-10-01
42.55194805194806,45.07662337662338,13.357142857142856,22.714285714285715,94.74350649350652,North Dakota,Mercer,Beulah,1990-10-30
24.564432989690737,26.05128865979382,13.938144329896916,22.773195876288653,94.98969072164952,North Dakota,Mercer,Not in a city,2005-11-29
28.805157593123237,30.333810888252163,11.74785100286533,22.719197707736388,94.76504297994282,North Dakota,Mercer,Beulah,1993-06-30
18.000000000000007,19.381265206812643,12.922141119221408,23.007299270073,95.985401459854,Wyoming,Sweetwater,Not in a city,2018-01-21
30.220253164556933,31.891898734177225,11.873417721518988,23.04556962025318,96.11898734177213,North Dakota,Mercer,Not in a city,2002-02-19
29.413978494623663,31.01021505376344,13.35752688172043,23.478494623655912,97.8951612903226,North Dakota,Steele,Sharon,1999-12-24
21.643391521197007,22.905236907730664,11.401496259351624,23.137157107231907,96.52119700748136,North Dakota,Mercer,Not in a city,2001-05-06
36.433155080213865,38.64465240641712,15.06417112299466,22.68181818181818,94.6069518716578,North Dakota,Mercer,Beulah,1997-11-18
21.67374005305041,22.968435013262592,11.031830238726798,23.230769230769223,96.8620689655172,North Dakota,Mercer,Not in a city,2007-10-12
9.995260663507112,10.87725118483412,12.014218009478682,22.864928909952607,95.38625592417064,Wyoming,Sweetwater,Not in a city,2018-09-09
12.651162790697676,13.728372093023248,10.334883720930227,22.741860465116268,94.85581395348834,Wyoming,Sweetwater,Not in a city,2018-08-15
26.503597122302168,28.117745803357323,10.067146282973631,23.122302158273367,96.4124700239808,North Dakota,Mercer,Not in a city,2004-05-07
7.357142857142856,8.050460829493085,13.133640552995391,22.794930875576043,95.05299539170518,Wyoming,Sweetwater,Not in a city,2020-05-31
15.610722610722611,16.921445221445246,11.002331002331,22.888111888111897,95.46620046620046,Wyoming,Sweetwater,Not in a city,2018-09-19
26.852941176470587,28.538770053475915,15.328877005347591,22.903743315508034,95.52941176470593,North Dakota,Mercer,Not in a city,2008-12-29
15.958791208791194,16.966208791208814,10.565934065934064,22.72527472527472,94.7912087912088,North Dakota,Mercer,Not in a city,2009-10-28
15.2186046511628,16.44093023255815,10.75813953488372,23.49069767441861,97.95116279069762,Wyoming,Sweetwater,Not in a city,2017-03-25
22.435294117647075,24.053647058823525,11.832941176470593,23.05647058823529,96.14823529411768,Wyoming,Sweetwater,Not in a city,2017-10-26
30.675,32.36500000000001,15.047222222222224,22.69444444444444,94.67500000000004,North Dakota,Mercer,Beulah,1997-02-06
22.77659574468085,24.09601063829786,12.507978723404255,23.27393617021276,97.04255319148947,North Dakota,Mercer,Beulah,1996-07-21
32.79320987654321,34.51419753086419,10.283950617283956,23.45370370370368,97.79012345679016,North Dakota,Mercer,Beulah,1991-06-08
16.580976863753218,17.575835475578405,10.786632390745504,22.96658097686376,95.73521850899743,North Dakota,Mercer,Not in a city,2007-06-17
25.464864864864868,26.99891891891892,13.22162162162162,22.743243243243263,94.8567567567568,North Dakota,Mercer,Not in a city,2009-02-11
18.27586206896552,19.40689655172413,10.896551724137932,23.14588859416445,96.55702917771892,North Dakota,Mercer,Not in a city,2008-04-13
25.06601466992665,26.47872860635695,14.180929095354516,22.894865525672373,95.49388753056238,North Dakota,Steele,Sharon,2000-09-05
22.41723356009071,24.083673469387787,11.891156462585034,22.981859410430847,95.8390022675738,Wyoming,Fremont,Riverton,2021-02-23
27.179551122194525,28.661097256857865,11.077306733167084,23.174563591022427,96.67082294264338,Puerto Rico,Catano,Catano,2005-04-17
14.231651376146782,15.405045871559636,8.766055045871562,22.94954128440368,95.71330275229354,Wyoming,Sweetwater,Not in a city,2020-04-07
22.9368131868132,24.502197802197813,11.247252747252752,23.013736263736284,95.97802197802204,Wyoming,Sweetwater,Not in a city,2011-10-14
18.662303664921467,19.9083769633508,12.099476439790578,22.70418848167538,94.68062827225135,Wyoming,Sweetwater,Not in a city,2010-09-23
18.05483028720625,19.17154046997389,9.399477806788513,22.85639686684071,95.32637075718016,North Dakota,Mercer,Not in a city,2008-07-22
21.08,22.620470588235317,11.8235294117647,23.296470588235294,97.15058823529417,Wyoming,Sweetwater,Not in a city,2017-10-27
37.52922077922081,41.63084415584418,15.493506493506496,23.47727272727272,97.90259740259744,North Dakota,Mercer,Beulah,1991-11-03
27.433090024330888,28.97323600973235,9.391727493917278,22.596107055961056,94.25790754257908,North Dakota,Mercer,Not in a city,2001-06-20
30.987301587301573,32.73936507936504,12.377777777777773,22.70793650793652,94.71428571428577,North Dakota,Mercer,Beulah,1991-10-29
35.213720316622656,37.46596306068602,13.353562005277045,23.06860158311346,96.2163588390502,North Dakota,Mercer,Beulah,1998-12-11
28.784530386740308,30.54917127071823,14.89779005524863,23.07734806629836,96.23756906077352,North Dakota,Mercer,Beulah,1995-03-03
22.77897574123988,24.3377358490566,10.800539083557949,22.781671159029667,95.02156334231792,Wyoming,Sweetwater,Not in a city,2013-03-13
14.675990675990676,15.827039627039625,10.135198135198134,23.062937062937053,96.2051282051282,Wyoming,Sweetwater,Not in a city,2017-02-19
17.690072639225196,19.044552058111385,11.198547215496363,23.44309927360774,97.76029055690064,Wyoming,Sweetwater,Not in a city,2014-11-22
24.714689265536716,26.370338983050846,13.192090395480236,22.8728813559322,95.4039548022598,Wyoming,Sweetwater,Not in a city,2011-01-18
22.351351351351347,23.614250614250626,13.05896805896806,23.28255528255528,97.09090909090904,Puerto Rico,Catano,Catano,2006-07-07
16.251256281407038,17.216331658291473,12.381909547738694,23.454773869346752,97.786432160804,North Dakota,Mercer,Not in a city,2006-09-04
26.377604166666647,27.951822916666668,10.231770833333336,22.84895833333334,95.29427083333331,North Dakota,Mercer,Not in a city,2007-01-30
24.66027397260273,26.183013698630145,14.339726027397262,23.287671232876708,97.11780821917812,North Dakota,Mercer,Not in a city,2010-02-15
13.89750692520776,14.961495844875348,9.689750692520771,22.97229916897505,95.81163434903048,Wyoming,Sweetwater,Not in a city,2011-06-10
40.00308641975307,42.46111111111114,11.151234567901238,23.19135802469137,96.72222222222231,North Dakota,Mercer,Beulah,1992-01-31
22.484210526315795,23.84368421052631,13.526315789473673,22.871052631578948,95.3789473684211,North Dakota,Mercer,Not in a city,2007-02-15
25.29834254143647,26.783977900552497,12.15193370165746,22.66298342541438,94.5331491712707,North Dakota,Mercer,Beulah,1995-03-22
23.242647058823536,24.687254901960795,10.33823529411765,22.762254901960794,94.93137254901958,North Dakota,Steele,Sharon,2000-06-15
25.76349614395889,27.286118251928027,13.354755784061696,23.280205655526984,97.0745501285347,Puerto Rico,Catano,Catano,2007-03-02
29.642156862745093,31.22647058823529,13.3186274509804,22.78921568627451,95.06127450980397,North Dakota,Mercer,Not in a city,2001-10-10
27.86352357320099,29.46699751861041,12.533498759305212,23.16873449131514,96.6178660049627,Puerto Rico,Catano,Catano,2005-04-01
20.68750000000001,22.123097826086973,10.516304347826086,22.47826086956524,93.75815217391307,Wyoming,Sweetwater,Not in a city,2011-09-29
11.295942720763714,12.31169451073986,9.670644391408125,23.322195704057275,97.25536992840092,Wyoming,Sweetwater,Not in a city,2019-07-13
17.083743842364555,18.10024630541873,10.524630541871923,23.17487684729062,96.6600985221676,North Dakota,Mercer,Not in a city,2001-05-27
20.556109725685783,21.804488778054864,8.970074812967585,22.922693266832905,95.59351620947632,Puerto Rico,Catano,Catano,2006-05-08
39.08465608465611,41.43756613756613,13.415343915343918,22.85449735449736,95.33597883597882,North Dakota,Mercer,Not in a city,1999-10-20
32.09350649350652,33.866233766233776,14.21298701298701,23.257142857142863,97.00000000000004,North Dakota,Mercer,Beulah,1997-10-03
29.656330749354005,31.4279069767442,13.583979328165372,22.9328165374677,95.64599483204134,Puerto Rico,Catano,Catano,2004-12-02
20.41116751269035,21.61319796954315,12.197969543147211,23.352791878172585,97.37563451776651,North Dakota,Steele,Sharon,1999-07-05
19.74093264248705,20.921502590673576,11.601036269430056,23.02590673575132,96.06217616580312,Puerto Rico,Catano,Catano,2007-04-29
29.44107744107744,31.096969696969687,11.848484848484848,22.68350168350168,94.60942760942764,North Dakota,Mercer,Beulah,1990-05-18
18.778074866310167,19.95748663101603,8.655080213903746,22.882352941176453,95.42513368983964,North Dakota,Mercer,Not in a city,2009-04-14
16.636803874092028,17.607990314769957,12.176755447941886,23.08474576271186,96.23486682808708,California,Fresno,Fresno,2003-05-25
30.612188365650965,32.410526315789475,13.26869806094184,22.67313019390581,94.57894736842104,North Dakota,Mercer,Beulah,1995-12-21
16.636792452830193,17.92830188679246,10.469339622641511,22.742924528301888,95.07547169811312,Wyoming,Sweetwater,Not in a city,2018-04-04
23.318435754189967,24.898044692737432,9.782122905027938,22.572625698324032,94.16480446927368,Wyoming,Sweetwater,Not in a city,2011-03-02
28.302267002518885,29.77027707808566,11.612090680100744,23.078085642317387,96.2115869017632,North Dakota,Mercer,Beulah,1998-09-13
21.618453865336647,22.904488778054866,9.57605985037405,23.09226932668328,96.32169576059852,California,Fresno,Fresno,2003-04-17
30.53553299492384,32.20456852791879,12.852791878172583,23.03553299492385,96.05583756345182,North Dakota,Mercer,Not in a city,2002-09-12
20.385416666666657,21.596354166666664,12.37239583333334,23.51302083333335,98.04687500000009,North Dakota,Mercer,Not in a city,2004-01-03
17.969767441860462,19.408604651162783,11.076744186046495,23.397674418604627,97.56279069767432,Wyoming,Sweetwater,Not in a city,2020-01-25
26.66760563380281,28.343943661971828,12.042253521126746,23.01690140845068,95.99154929577466,Wyoming,Sweetwater,Not in a city,2010-12-10
20.80676328502415,22.029468599033816,12.478260869565208,23.495169082125607,97.95893719806776,North Dakota,Mercer,Not in a city,2001-09-01
30.79831932773109,32.596638655462186,11.72268907563025,22.554621848739487,94.0784313725491,North Dakota,Mercer,Beulah,1993-08-24
25.095693779904288,26.87344497607655,12.057416267942578,23.00239234449761,95.92822966507173,Wyoming,Sweetwater,Not in a city,2017-12-14
16.90023201856149,18.25475638051044,10.867749419953586,22.88863109048726,95.49187935034806,Wyoming,Sweetwater,Not in a city,2019-03-24
24.03055555555555,25.511388888888884,11.522222222222222,22.972222222222214,95.83333333333329,North Dakota,Mercer,Not in a city,2009-03-04
19.815420560747658,21.298364485981317,14.093457943925234,22.64018691588783,94.4415887850467,Wyoming,Sweetwater,Not in a city,2016-02-24
23.16348773841964,24.54959128065395,11.888283378746609,23.36239782016348,97.41144414168932,North Dakota,Mercer,Not in a city,2009-01-02
21.999999999999982,23.49835616438355,12.923287671232885,22.58082191780821,94.17808219178076,Wyoming,Sweetwater,Not in a city,2011-12-14
26.38381201044388,27.949608355091385,13.613577023498683,23.33681462140992,97.31070496083557,North Dakota,Mercer,Not in a city,2007-02-02
22.04408352668213,23.625986078886324,12.814385150812058,22.979118329466345,95.83990719257554,Wyoming,Sweetwater,Not in a city,2016-01-26
14.98,16.239999999999995,9.080000000000002,22.3,93.04,Utah,Davis,Bountiful,2022-04-13
23.295392953929547,24.735230352303518,12.58265582655827,23.165311653116536,96.60704607046073,North Dakota,Mercer,Not in a city,2008-11-03
17.188544152744644,18.476849642004776,11.217183770883056,22.883054892601454,95.64916467780428,Wyoming,Sweetwater,Not in a city,2018-04-26
23.96875,25.4125,12.612980769230765,22.937499999999996,95.6778846153846,North Dakota,Mercer,Not in a city,2002-05-28
18.52606635071089,19.919905213270155,10.293838862559245,22.95023696682464,95.93127962085308,Wyoming,Sweetwater,Not in a city,2018-03-29
27.43391521197007,29.05411471321696,12.832917705735666,23.08478802992518,96.27431421446391,North Dakota,Mercer,Not in a city,2002-10-18
21.90555555555555,23.26833333333332,11.397222222222222,23.088888888888867,96.28333333333327,North Dakota,Mercer,Not in a city,2009-02-26
21.801724137931057,23.14885057471264,10.4080459770115,23.33045977011493,97.29310344827591,North Dakota,Mercer,Beulah,1993-06-06
34.31645569620253,36.3212658227848,11.632911392405056,22.913924050632925,95.57721518987346,North Dakota,Steele,Sharon,1999-03-29
30.03069053708441,31.71278772378517,13.171355498721228,22.93606138107419,95.66240409207155,North Dakota,Mercer,Beulah,1997-09-15
29.301790281329914,31.01125319693093,13.401534526854215,22.90025575447572,95.51918158567776,North Dakota,Mercer,Not in a city,2002-12-03
19.727748691099453,20.900785340314144,13.384816753926703,22.905759162303674,95.4869109947644,North Dakota,Mercer,Not in a city,2007-12-02
12.63048498845266,13.66581986143186,9.184757505773671,22.87066974595842,95.38799076212476,Wyoming,Sweetwater,Not in a city,2017-06-28
21.065162907268185,22.326817042606496,9.899749373433586,23.1904761904762,96.71177944862164,California,Fresno,Fresno,2003-04-21
12.348066298342536,13.29309392265193,9.969613259668511,23.397790055248628,97.56077348066302,Wyoming,Sweetwater,Not in a city,2011-08-20
12.135638297872342,13.109308510638304,9.672872340425537,23.43351063829787,97.71808510638292,Wyoming,Sweetwater,Not in a city,2013-06-29
15.700549450549453,16.867032967032955,12.043956043956042,22.903846153846157,95.56593406593409,Wyoming,Sweetwater,Not in a city,2013-01-27
23.846625766871167,25.29325153374234,14.08895705521473,23.233128834355806,96.88650306748472,North Dakota,Mercer,Beulah,1992-12-13
18.12440191387557,19.54545454545454,15.086124401913874,23.559808612440207,98.23684210526324,Wyoming,Sweetwater,Not in a city,2017-11-11
25.845771144278583,27.395522388059685,13.266169154228848,22.611940298507445,94.31592039801,North Dakota,Mercer,Not in a city,2001-12-12
28.77115987460814,30.47241379310345,12.172413793103448,22.63009404388712,94.38244514106589,North Dakota,Mercer,Beulah,1992-02-10
12.870283018867932,13.81226415094339,9.43396226415094,23.011792452830203,96.1698113207548,Wyoming,Sweetwater,Not in a city,2018-05-11
21.61124694376529,23.11418092909537,10.374083129584347,22.806845965770165,95.12469437652813,Wyoming,Sweetwater,Not in a city,2014-04-10
34.61764705882356,37.50555555555562,9.026143790849662,22.712418300653606,94.72875816993464,North Dakota,Mercer,Beulah,1990-09-07
19.00462962962963,20.45393518518518,13.192129629629628,22.844907407407405,95.26851851851856,Wyoming,Sweetwater,Not in a city,2016-09-27
18.68493150684931,19.888767123287685,9.487671232876698,22.6,94.2520547945205,North Dakota,Mercer,Not in a city,2009-10-27
25.198473282442727,26.70356234096692,10.68702290076336,22.821882951653954,95.19338422391856,North Dakota,Steele,Sharon,1999-05-13
18.513253012048217,19.95036144578313,12.081927710843368,22.89156626506024,95.48192771084337,Wyoming,Sweetwater,Not in a city,2018-02-16
13.735981308411224,14.87757009345794,9.25,23.630841121495337,98.51869158878507,Wyoming,Sweetwater,Not in a city,2017-06-03
19.75949367088607,20.919493670886062,11.42025316455697,23.000000000000004,95.8759493670886,North Dakota,Mercer,Not in a city,2003-08-17
24.128571428571423,25.52952380952383,9.719047619047616,23.01190476190475,95.97619047619048,North Dakota,Mercer,Not in a city,2002-06-11
24.44303797468357,25.89569620253165,11.187341772151903,23.12151898734178,96.4151898734177,Puerto Rico,Catano,Catano,2005-03-28
20.31680440771348,21.710743801652875,11.4435261707989,22.82644628099173,95.21487603305796,Wyoming,Sweetwater,Not in a city,2011-09-27
30.20440251572328,32.13301886792452,9.40566037735849,22.36477987421384,93.29559748427678,North Dakota,Mercer,Beulah,1991-12-18
16.72877358490568,18.104245283018848,10.132075471698109,22.924528301886784,95.5990566037736,Wyoming,Fremont,Riverton,2021-03-17
30.473404255319164,32.39122340425531,11.6808510638298,22.96808510638299,95.78457446808514,North Dakota,Mercer,Beulah,1995-08-11
20.28784119106701,21.44193548387096,10.2605459057072,23.575682382134,98.29528535980138,Puerto Rico,Catano,Catano,2006-06-03
20.65354330708661,21.87427821522312,9.440944881889768,22.745406824146983,94.81627296587924,North Dakota,Mercer,Not in a city,2008-01-27
28.11602209944752,29.64751381215469,15.07734806629835,22.933701657458567,95.64640883977896,North Dakota,Mercer,Not in a city,2009-11-02
22.563106796116504,23.86966019417476,10.983009708737876,23.296116504854385,97.1699029126214,North Dakota,Mercer,Not in a city,2001-06-10
26.398989898989896,27.958838383838376,13.72979797979798,23.11868686868688,96.4242424242424,California,Fresno,Fresno,2003-03-03
18.06088992974238,19.508665105386427,13.05386416861828,22.756440281030457,94.89461358313812,Wyoming,Sweetwater,Not in a city,2019-11-21
12.550116550116565,13.638694638694645,10.850815850815854,22.634032634032646,94.38927738927748,Wyoming,Fremont,Riverton,2020-08-27
15.697297297297292,16.714594594594587,8.856756756756754,22.85135135135135,95.30270270270267,North Dakota,Mercer,Not in a city,2009-07-20
17.793103448275858,18.944297082228115,11.35543766578249,22.71883289124669,94.76657824933687,North Dakota,Mercer,Not in a city,2009-09-08
34.228486646884264,36.05311572700295,12.065281899109785,23.22551928783384,96.85163204747776,North Dakota,Mercer,Beulah,1993-12-31
20.270000000000024,21.463250000000013,8.589999999999993,23.4125,97.61749999999998,Puerto Rico,Catano,Catano,2006-05-26
18.5958904109589,20.0079908675799,11.38584474885844,23.164383561643834,96.59360730593606,Wyoming,Sweetwater,Not in a city,2016-12-30
23.151162790697672,24.907209302325597,13.583720930232555,22.939534883720917,95.6953488372093,Wyoming,Sweetwater,Not in a city,2019-12-23
29.53908355795146,31.34231805929918,9.832884097035045,23.514824797843666,98.04851752021555,North Dakota,Mercer,Beulah,1995-06-24
14.827397260273967,15.939726027397256,9.873972602739723,22.969863013698635,95.84657534246574,Wyoming,Sweetwater,Not in a city,2012-05-20
40.08945686900962,42.71309904153351,13.415335463258788,23.46964856230032,97.85623003194884,North Dakota,Mercer,Beulah,1991-02-09
26.95469255663432,28.54207119741101,7.809061488673138,23.19093851132686,96.69902912621356,North Dakota,Mercer,Beulah,1991-01-20
9.512761020881666,10.3893271461717,9.060324825986076,23.387470997679817,97.52668213457078,Wyoming,Sweetwater,Not in a city,2020-07-18
11.849884526558885,12.905773672055425,12.06697459584296,22.91454965357966,95.55658198614312,Wyoming,Fremont,Riverton,2020-09-02
14.319047619047629,15.446666666666664,8.435714285714287,23.38809523809525,97.74761904761914,Wyoming,Sweetwater,Not in a city,2018-04-28
31.674033149171272,33.58591160220997,12.035911602209945,22.737569060773456,94.84806629834264,North Dakota,Mercer,Beulah,1994-06-22
18.4203233256351,19.882909930715925,11.759815242494223,22.926096997690543,95.59584295612,Wyoming,Fremont,Riverton,2020-11-19
29.909547738693448,31.671608040201008,11.266331658291463,23.01256281407035,95.962311557789,California,Fresno,Fresno,2003-02-06
12.645390070921982,13.688416075650112,8.775413711583923,23.184397163120565,96.68794326241134,Wyoming,Sweetwater,Not in a city,2020-07-30
27.410326086956523,29.174184782608705,12.024456521739124,23.320652173913043,97.23097826086952,North Dakota,Mercer,Not in a city,2009-01-31
30.243176178660047,31.883374689826308,13.076923076923077,23.34243176178661,97.33002481389588,North Dakota,Steele,Sharon,2000-09-30
21.106172839506183,22.319506172839503,12.017283950617289,23.01728395061726,95.99506172839502,North Dakota,Mercer,Not in a city,2001-05-21
16.89066666666664,17.999999999999986,10.802666666666669,22.730666666666654,94.80800000000002,North Dakota,Mercer,Not in a city,2010-05-25
20.222826086956506,21.65353260869564,12.953804347826082,22.902173913043487,95.5244565217391,Wyoming,Sweetwater,Not in a city,2013-01-15
32.288515406162425,34.048739495798344,12.952380952380958,23.000000000000004,95.92436974789918,North Dakota,Mercer,Beulah,1996-01-03
11.495327102803731,12.452570093457943,10.355140186915884,22.955607476635524,95.68925233644856,Wyoming,Sweetwater,Not in a city,2017-06-04
37.72372372372373,40.04084084084085,13.03603603603604,23.1711711711712,96.6276276276276,North Dakota,Mercer,Beulah,1992-10-12
30.52713178294575,32.20103359173126,13.178294573643402,23.16020671834625,96.59431524547809,North Dakota,Mercer,Not in a city,2004-01-12
15.241286863270776,16.248793565683666,11.27882037533512,23.3029490616622,97.17158176943704,North Dakota,Mercer,Not in a city,2010-04-24
21.45187165775401,22.836096256684492,9.64705882352942,22.978609625668444,95.8368983957218,North Dakota,Mercer,Not in a city,2010-04-15
13.070048309178736,14.118840579710156,9.949275362318843,22.89855072463768,95.5072463768116,Wyoming,Sweetwater,Not in a city,2014-08-12
25.229946524064168,26.751336898395717,14.823529411764708,23.36898395721924,97.451871657754,North Dakota,Mercer,Beulah,1997-11-11
40.92666666666667,45.28266666666668,11.423333333333328,22.870000000000008,95.40666666666662,North Dakota,Mercer,Beulah,1990-01-10
15.79905437352245,17.078723404255335,12.23404255319148,22.981087470449157,95.84160756501178,Wyoming,Sweetwater,Not in a city,2017-10-02
30.318435754189924,31.913128491620096,11.62011173184357,22.95251396648045,95.72625698324028,North Dakota,Mercer,Beulah,1995-01-13
26.780000000000012,28.337749999999986,12.935000000000002,22.78749999999999,95.04000000000002,California,Fresno,Fresno,2003-02-26
36.65886287625417,38.68996655518394,9.645484949832772,22.84949832775917,95.30100334448156,North Dakota,Mercer,Beulah,1990-09-13
18.854794520547934,20.02191780821918,10.794520547945208,23.312328767123294,97.20000000000005,North Dakota,Mercer,Not in a city,2009-03-28
20.33495145631069,21.54757281553397,10.626213592233016,22.61407766990293,94.31553398058252,Puerto Rico,Catano,Catano,2005-08-23
24.86279683377308,26.26358839050131,12.142480211081786,23.16886543535619,96.5857519788918,North Dakota,Steele,Sharon,1999-02-07
23.078873239436607,24.685633802816884,11.07605633802816,22.938028169014096,95.6704225352112,Wyoming,Sweetwater,Not in a city,2011-02-14
21.2719298245614,22.54590643274853,12.201754385964918,23.36842105263157,97.44152046783628,North Dakota,Mercer,Beulah,1994-05-01
21.59878419452889,22.89118541033436,11.218844984802429,22.732522796352583,94.823708206687,North Dakota,Mercer,Beulah,1992-07-13
21.52141057934508,22.800251889168745,12.020151133501257,22.88664987405541,95.46347607052894,North Dakota,Mercer,Beulah,1997-08-11
14.215962441314538,15.330281690140849,10.54460093896714,23.140845070422557,96.50234741784035,Wyoming,Sweetwater,Not in a city,2019-04-19
12.749311294765828,13.72424242424242,10.352617079889807,22.782369146005507,95.02754820936626,Wyoming,Sweetwater,Not in a city,2011-08-10
21.58928571428569,22.88265306122448,11.395408163265303,23.02806122448979,96.03316326530609,North Dakota,Mercer,Not in a city,2006-10-16
19.315533980582533,20.44053398058252,11.29368932038835,22.970873786407758,95.79368932038834,North Dakota,Mercer,Not in a city,2004-07-26
22.733695652173925,24.10000000000001,12.160326086956529,23.119565217391305,96.4266304347826,North Dakota,Mercer,Not in a city,2010-01-08
13.223719676549862,14.057951482479783,10.18867924528302,23.080862533692716,96.24797843665765,North Dakota,Mercer,Not in a city,2009-06-12
22.688725490196084,24.000245098039212,8.74754901960784,22.779411764705884,94.99264705882352,Puerto Rico,Catano,Catano,2006-07-18
