air/temperature_daily_summary.o3_AQI,air/temperature_daily_summary.f0_,air/temperature_daily_summary.f1_,air/temperature_daily_summary.f2_,air/temperature_daily_summary.f3_,air/temperature_daily_summary.f4_,air/temperature_daily_summary.f5_,air/temperature_daily_summary.f6_,Day
,81.37500000000003,14.323529411764708,23.84191176470589,99.3492647058824,Arkansas,Mississippi,Not in a city,1991-06-26
,86.5070617906683,13.95712484237074,23.85876418663307,99.41866330390911,Hawaii,Honolulu,Not in a city,2015-07-13
,58.495739014647086,12.230359520639151,23.82956058588549,99.29560585885494,Hawaii,Honolulu,Not in a city,2021-11-17
,76.62099853157129,13.417033773861975,23.977973568281943,99.90895741556524,North Dakota,Williams,Not in a city,2007-05-26
,59.94554334554336,12.499389499389494,23.874236874236868,99.4810744810744,Hawaii,Honolulu,Not in a city,2020-03-31
,65.36914062499997,12.980468749999984,23.75976562500001,99.009765625,Indiana,DeKalb,Not in a city,1999-04-14
,54.01547169811326,14.03018867924529,23.928301886792426,99.703144654088,Hawaii,Honolulu,Not in a city,2020-02-23
,44.74863813229574,14.023346303501947,23.96108949416343,99.84046692607,California,Riverside,Indio,2022-03-11
,62.634328358209,12.488805970149246,23.826492537313435,99.2817164179104,Indiana,DeKalb,Not in a city,2000-11-03
,55.91867816091961,13.22701149425288,23.824712643678183,99.27442528735638,Alaska,Denali ,Not in a city,2008-03-10
,79.52611731843575,13.541899441340778,23.89664804469273,99.57541899441348,Alaska,Denali ,Not in a city,2008-09-24
,69.307768187423,13.035758323057948,23.81134401972872,99.22071516646116,Hawaii,Honolulu,Not in a city,2016-11-02
,66.05389221556885,12.169660678642716,23.708582834331317,98.8023952095808,Indiana,DeKalb,Not in a city,1999-10-27
,62.07240099009904,12.823019801980196,23.84158415841585,99.34529702970303,Hawaii,Honolulu,Not in a city,2016-03-09
,38.47511312217196,11.529411764705888,23.6108597285068,98.39366515837098,Alaska,Denali ,Not in a city,1997-01-07
,69.79333333333342,13.536666666666664,23.868333333333357,99.45333333333336,North Dakota,Williams,Not in a city,2003-10-16
,43.27017543859651,9.491228070175431,23.76140350877193,99.01754385964908,North Dakota,Mercer,Not in a city,1992-12-16
,43.28742038216561,7.979299363057325,23.85031847133758,99.38057324840769,Colorado,La Plata,Not in a city,2006-02-17
,85.92499999999997,13.609999999999998,23.913333333333338,99.6433333333333,North Dakota,Williams,Not in a city,2003-08-07
,82.95632183908053,12.90114942528735,23.59540229885058,98.33103448275855,Alaska,Denali ,Not in a city,1995-07-17
,35.82687651331724,13.262711864406784,23.87530266343824,99.48184019370464,Hawaii,Honolulu,Not in a city,2019-02-09
,87.64207858048164,13.073510773130554,23.724968314321945,98.85678073510776,Hawaii,Honolulu,Not in a city,2011-08-28
,58.75851063829784,13.621749408983444,23.885342789598106,99.52836879432635,Hawaii,Honolulu,Not in a city,2018-04-05
,48.90153417015344,12.375174337517423,23.944211994421188,99.7698744769875,Alaska,Denali ,Not in a city,2010-01-17
,81.62666666666667,13.47555555555556,23.28444444444446,97.04444444444444,North Dakota,Mercer,Not in a city,1990-08-15
,68.59726962457333,13.187713310580204,23.90443686006825,99.60409556313994,North Dakota,Mercer,Not in a city,1992-10-10
,58.8630806845966,11.887530562347182,23.88753056234718,99.5330073349634,Alaska,Denali ,Not in a city,1995-04-14
,51.842672919109056,13.336459554513484,23.862837045721008,99.43259085580306,Hawaii,Honolulu,Not in a city,2017-02-27
,75.21266233766227,13.008116883116896,23.923701298701275,99.6899350649351,California,Marin,Not in a city,2004-05-18
,38.22380952380957,12.147619047619049,23.62380952380954,98.4404761904762,Alaska,Denali ,Not in a city,1995-12-20
,51.58759124087592,11.514598540145988,23.912408759124087,99.6386861313868,North Dakota,Mercer,Not in a city,1991-11-29
,41.78807947019866,8.870860927152311,23.8543046357616,99.3973509933775,Alaska,Denali ,Not in a city,1993-01-29
,57.50506155950752,13.91518467852257,23.90150478796168,99.593707250342,Alaska,Denali ,Not in a city,2010-03-15
,87.31758373205741,13.88038277511962,23.86004784688998,99.42105263157904,Hawaii,Honolulu,Not in a city,2016-08-01
,47.138840070298805,11.413005272407728,23.755711775043945,98.98242530755718,North Dakota,Williams,Not in a city,2003-12-29
,86.52843016069238,13.866501854140918,23.893695920889986,99.5599505562423,Hawaii,Honolulu,Not in a city,2011-08-21
,57.53481894150418,11.554317548746525,23.746518105849574,98.94986072423396,Ohio,Adams,Not in a city,1994-11-14
,67.0526806526806,13.511655011655009,23.952214452214434,99.80536130536134,Hawaii,Honolulu,Not in a city,2017-04-10
,62.45217391304349,13.089130434782604,23.7391304347826,98.91956521739128,Alaska,Denali ,Not in a city,1997-03-19
,80.85099075297232,13.533685601056805,23.941875825627477,99.75825627476888,Alaska,Denali ,Not in a city,2010-08-28
,64.54573333333332,12.773333333333335,23.80266666666664,99.18133333333331,Alaska,Denali ,Not in a city,2010-10-27
,85.1259541984732,13.662213740458029,23.746183206106828,98.94847328244278,Indiana,DeKalb,Not in a city,1999-07-22
,54.96907216494848,11.257731958762884,23.731958762886592,98.893470790378,North Dakota,Mercer,Not in a city,1992-11-03
,83.9925748502994,13.728143712574852,23.84910179640718,99.37964071856284,Hawaii,Honolulu,Not in a city,2016-06-30
,59.80151741293534,13.233830845771148,23.830845771144286,99.29975124378105,Arizona,Maricopa,Phoenix,2013-04-15
,63.06276150627613,13.707112970711291,23.721757322175737,98.8430962343096,Alaska,Denali ,Not in a city,1997-04-03
,52.68965517241381,13.05387931034482,23.765086206896555,99.02586206896558,Alaska,Denali ,Not in a city,1998-02-27
,44.89977220956719,11.872437357630972,23.888382687927106,99.5375854214123,Alaska,Denali ,Not in a city,1996-12-22
,40.66893039049236,13.247877758913408,23.898132427843787,99.58064516129036,California,Marin,Not in a city,2004-01-20
,55.926713947990514,13.416075650118191,23.70449172576833,98.78486997635932,Alaska,Denali ,Not in a city,1995-11-30
,49.114762516046206,10.90885750962772,23.861360718870355,99.43003851091136,Arizona,Maricopa,Phoenix,2014-12-15
,85.47167630057812,13.58526011560694,23.95231213872832,99.80346820809244,North Dakota,Williams,Not in a city,2007-08-25
,47.69402985074632,12.494402985074624,23.89738805970149,99.57462686567168,Indiana,DeKalb,Not in a city,2000-11-11
,49.35843373493979,11.078313253012048,23.73192771084337,98.89156626506023,Alaska,Denali ,Not in a city,1993-11-29
,63.14058479532163,13.41052631578947,23.95204678362572,99.8023391812864,Hawaii,Honolulu,Not in a city,2017-04-02
,47.04524886877828,11.613122171945705,23.48642533936653,97.87556561085972,Alaska,Denali ,Not in a city,1996-11-25
,54.55633802816899,13.29705505761841,23.83738796414856,99.32522407170292,Hawaii,Honolulu,Not in a city,2011-12-30
,46.957261904761886,12.978571428571437,23.9297619047619,99.7107142857143,California,Los Angeles,Pasadena,2017-12-15
,45.02068027210878,12.204081632653065,23.882993197278903,99.51836734693882,Hawaii,Honolulu,Not in a city,2021-12-28
,57.06837606837603,12.833333333333334,23.47008547008548,97.8076923076923,North Dakota,Mercer,Not in a city,1991-03-25
,86.05533642691404,14.00812064965197,23.868909512761014,99.46055684454764,California,Los Angeles,Pasadena,2017-06-22
,81.3799093655589,13.589123867069487,23.776435045317225,99.07250755287002,Colorado,La Plata,Not in a city,2006-06-01
,79.79388004895964,14.227662178702571,23.97062423500612,99.88127294981616,Hawaii,Honolulu,Not in a city,2019-06-23
,58.73964497041424,11.386587771203155,23.830374753451675,99.2978303747534,Indiana,DeKalb,Not in a city,2000-03-16
,48.629778393351806,12.628808864265933,23.95844875346261,99.8296398891966,Alaska,Denali ,Not in a city,2010-02-18
,78.6960049937578,12.85518102372035,23.948813982521862,99.78901373283396,Arizona,Maricopa,Phoenix,2013-06-02
,68.01443609022564,13.166917293233066,23.828571428571443,99.29473684210528,North Dakota,Williams,Not in a city,2007-03-12
,52.5470230862697,12.368165249088712,23.95868772782504,99.83110571081411,Hawaii,Honolulu,Not in a city,2018-12-16
,45.329593267882224,11.669004207573623,23.929873772790994,99.7124824684432,Arizona,Maricopa,Scottsdale,2009-12-22
,46.86337386018239,12.214285714285722,23.841945288753774,99.3449848024317,North Dakota,Williams,Not in a city,2007-02-12
,55.0485668789809,13.20700636942677,23.952229299363037,99.80414012738856,Colorado,La Plata,Not in a city,2006-03-24
,68.22757111597366,13.73741794310722,23.722100656455154,98.85120350109403,Alaska,Denali ,Not in a city,1996-09-26
,50.564220183486285,12.353211009174316,23.573394495412824,98.23853211009178,North Dakota,Mercer,Not in a city,1990-01-23
,85.51214128035312,13.245033112582792,23.81898454746138,99.25607064017656,Alaska,Denali ,Not in a city,1995-08-29
,83.180055401662,13.5650969529086,23.81717451523545,99.2437673130194,Ohio,Columbiana,East Liverpool,1994-07-12
,69.7660074165636,12.579728059332512,23.88751545117428,99.53893695920884,Arizona,Maricopa,Phoenix,2014-05-09
,62.15752212389387,12.491782553729466,23.905183312262952,99.60809102402028,Arizona,Maricopa,Phoenix,2013-11-02
,66.46764705882354,11.082352941176476,23.67058823529412,98.63235294117648,Alaska,Denali ,Not in a city,1993-10-08
,74.87733333333328,12.855999999999993,23.68800000000001,98.7093333333334,Ohio,Columbiana,East Liverpool,1994-09-21
,63.37043795620432,12.689781021897804,23.78467153284671,99.10766423357674,Indiana,DeKalb,Not in a city,2000-04-12
,81.954914004914,13.853808353808354,23.855036855036875,99.40294840294835,Arizona,Maricopa,Phoenix,2013-09-09
,82.29896907216501,13.683848797250858,23.86082474226803,99.42611683848791,North Dakota,Williams,Not in a city,2001-06-15
,51.92792792792788,13.218018018018016,23.78738738738738,99.12432432432432,North Dakota,Williams,Not in a city,2001-03-06
,63.2327227101631,13.380175658720187,23.85319949811798,99.39397741530732,Arizona,Maricopa,Phoenix,2013-03-15
,53.71443001443004,12.816738816738807,23.78787878787881,99.1183261183261,Alaska,Denali ,Not in a city,2008-01-06
,86.9486301369864,13.452054794520544,23.88184931506848,99.51541095890408,North Dakota,Williams,Not in a city,2002-06-25
,81.87547892720308,13.388888888888886,23.729885057471268,98.87739463601534,Indiana,DeKalb,Not in a city,1999-09-08
,57.26358543417368,13.081232492997191,23.89915966386556,99.5826330532212,California,Marin,Not in a city,2009-03-05
,73.92871287128706,10.717821782178213,23.705445544554465,98.78341584158404,Hawaii,Honolulu,Not in a city,2020-09-08
,85.5362650602409,13.79638554216867,23.967469879518063,99.86626506024098,Hawaii,Honolulu,Not in a city,2016-08-28
,40.625459119496846,14.796226415094344,23.898113207547198,99.57735849056608,Arizona,Maricopa,Phoenix,2014-01-24
,72.67844522968196,13.625441696113072,23.70318021201413,98.78091872791524,North Dakota,Mercer,Not in a city,1991-10-09
,82.92529069767441,13.518895348837212,23.873546511627872,99.47529069767432,North Dakota,Williams,Not in a city,2007-06-22
,86.56112565445028,13.534031413612563,23.87696335078532,99.49345549738229,Alaska,Denali ,Not in a city,2010-08-11
,85.6700127064803,14.02414231257943,23.8907242693774,99.551461245235,Hawaii,Honolulu,Not in a city,2021-06-04
,83.27852348993292,13.746308724832222,23.959731543624137,99.83624161073811,Arizona,Maricopa,Scottsdale,2009-08-14
,58.344154228855686,11.534825870646776,23.812189054726392,99.22761194029847,Hawaii,Honolulu,Not in a city,2015-11-18
,50.556481481481455,13.021164021164026,23.832010582010597,99.3015873015872,Hawaii,Honolulu,Not in a city,2011-01-28
,85.63300370828189,14.1619283065513,23.92707045735477,99.70457354758965,Hawaii,Honolulu,Not in a city,2020-06-24
,65.9540229885058,12.494252873563225,23.80623973727426,99.19868637110018,North Dakota,Williams,Not in a city,2003-05-08
,63.59645808736719,12.701298701298706,23.962219598583214,99.8465171192442,California,Los Angeles,Pasadena,2017-10-29
,80.4967637540455,13.739482200647256,23.79773462783171,99.16181229773464,California,Marin,Not in a city,2004-08-16
,60.640225035161805,12.63009845288326,23.95077355836849,99.79887482419126,California,Marin,Not in a city,2009-04-02
,58.68009478672985,12.090047393364932,23.83886255924172,99.33886255924176,Alaska,Denali ,Not in a city,1995-12-01
,51.92962962962966,12.788888888888897,23.77407407407406,99.0555555555556,North Dakota,Mercer,Not in a city,1991-11-17
,68.97577092511006,11.218061674008808,23.784140969163,99.10572687224668,Alaska,Denali ,Not in a city,1996-09-27
,81.7326502732239,13.562841530054644,23.87021857923498,99.46038251366124,Arizona,Maricopa,Scottsdale,2009-07-08
,50.02654600301659,13.003016591251868,23.873303167420808,99.47662141779782,North Dakota,Williams,Not in a city,2007-02-28
,86.92459016393448,13.686885245901651,23.878688524590174,99.49672131147534,North Dakota,Williams,Not in a city,2003-07-13
,75.08531249999997,13.775000000000004,23.95624999999996,99.81874999999998,Colorado,La Plata,Not in a city,2006-04-13
,85.64261168384878,13.920962199312712,23.927835051546403,99.70103092783498,North Dakota,Williams,Not in a city,2002-07-20
,65.51954397394127,12.392508143322486,23.912052117263816,99.63680781758964,California,Marin,Not in a city,2005-11-02
,74.82797385620911,11.860130718954244,23.74901960784316,98.96470588235286,Alaska,Denali ,Not in a city,2010-09-22
,85.55081585081602,13.45687645687646,23.92540792540792,99.69230769230768,California,Los Angeles,Pasadena,2017-08-03
,73.8582089552239,13.66417910447761,23.555970149253724,98.16417910447764,Arkansas,Mississippi,Not in a city,1991-06-06
,60.9916666666667,12.559343434343456,23.959595959595926,99.83333333333331,Arizona,Maricopa,Phoenix,2013-11-10
,53.55473098330241,11.795918367346946,23.710575139146574,98.80148423005566,Indiana,DeKalb,Not in a city,2000-11-27
,46.58474148802019,10.991172761664568,23.935687263556115,99.73392181588903,Hawaii,Honolulu,Not in a city,2020-12-24
,49.61267605633802,12.29577464788733,23.764084507042263,99.024647887324,Arkansas,Mississippi,Not in a city,1992-02-20
,86.88944844124707,13.860911270983223,23.8021582733813,99.1822541966426,Hawaii,Honolulu,Not in a city,2016-08-16
,71.09813084112155,13.439252336448602,23.909657320872277,99.62616822429902,California,Marin,Not in a city,2005-05-09
,72.15966514459669,13.64992389649924,23.9254185692542,99.6940639269406,Colorado,La Plata,Not in a city,2006-05-15
,55.35652173913042,13.478260869565208,23.863354037267094,99.43602484472058,Arizona,Maricopa,Phoenix,2014-03-19
,64.2637362637363,12.499999999999991,23.84432234432237,99.35714285714285,Indiana,DeKalb,Not in a city,2000-04-05
,37.00700934579436,11.7873831775701,23.98831775700936,99.95327102803743,Alaska,Denali ,Not in a city,1996-01-06
,81.30496924969242,13.266912669126684,23.84870848708486,99.37638376383764,Arizona,Maricopa,Phoenix,2013-06-10
,56.1880281690141,13.41079812206572,23.75352112676055,98.97887323943662,California,Riverside,Indio,2022-01-13
,72.27086882453145,12.303236797274277,23.744463373083462,98.94037478705286,North Dakota,Williams,Not in a city,2001-09-25
,80.51080882352939,13.35661764705882,23.859068627450988,99.41911764705878,Arizona,Maricopa,Phoenix,2013-06-18
,50.26056338028168,12.40422535211268,23.77887323943663,99.0859154929577,California,Marin,Not in a city,2009-02-09
,38.95959595959597,10.588383838383836,23.84343434343433,99.34848484848484,Alaska,Denali ,Not in a city,1995-01-02
,49.62796833773088,13.62664907651714,23.95250659630607,99.80343007915562,Hawaii,Honolulu,Not in a city,2015-01-24
,71.96356783919596,13.189698492462314,23.92587939698492,99.6934673366834,Hawaii,Honolulu,Not in a city,2021-05-07
,82.28131868131867,13.558241758241769,23.909890109890096,99.62637362637368,Alaska,Denali ,Not in a city,1996-07-04
,78.2751664611591,13.574599260172624,23.839704069050534,99.33662145499396,Arizona,Maricopa,Phoenix,2013-05-31
,80.85533453887889,13.5135623869801,23.78842676311029,99.12477396021704,Indiana,DeKalb,Not in a city,2000-07-06
,71.98461538461532,11.96923076923077,23.938461538461524,99.7446153846153,Alaska,Denali ,Not in a city,1993-05-31
,86.39868766404194,13.393700787401578,23.83989501312337,99.33595800524928,Alaska,Denali ,Not in a city,2010-07-19
,66.30953757225433,12.91040462427746,23.91184971098267,99.63872832369948,North Dakota,Williams,Not in a city,2007-10-30
,54.60406091370556,12.808798646362089,23.898477157360382,99.58375634517768,California,Marin,Not in a city,2004-11-22
,47.03168567807348,10.11533586818758,23.852978453738917,99.39416983523456,Hawaii,Honolulu,Not in a city,2019-12-10
,81.9462299134735,13.385661310259572,23.83930778739182,99.33621755253404,Arizona,Maricopa,Phoenix,2014-07-18
,84.96256476683942,13.317357512953368,23.856217616580288,99.40803108808302,Hawaii,Honolulu,Not in a city,2021-07-01
,47.23,12.683333333333332,23.89666666666665,99.57166666666674,California,Marin,Not in a city,2005-02-01
,81.4192495921697,13.316476345840137,23.962479608482862,99.8466557911908,California,Marin,Not in a city,2004-08-05
,80.95309882747071,13.79229480737018,23.74706867671693,98.95309882747075,North Dakota,Williams,Not in a city,2002-05-29
,38.97391304347831,12.282608695652172,23.73478260869565,98.90869565217392,North Dakota,Mercer,Not in a city,1991-01-01
,59.0,10.0,24.0,100.0,Maine,Hancock,Not in a city,2022-05-10
,71.21621621621621,12.882882882882882,23.95045045045045,99.79729729729728,Utah,Grand,Not in a city,1990-05-28
,82.0241286863271,13.466487935656833,23.782841823056287,99.10455764075064,Ohio,Columbiana,East Liverpool,1994-07-27
,83.82853801169591,13.451461988304091,23.899415204678387,99.5847953216373,North Carolina,Forsyth,Winston-Salem,2018-08-27
,50.03589041095898,11.310958904109588,23.96164383561644,99.84246575342468,Alaska,Denali ,Not in a city,2010-12-12
,88.98299019607843,13.973039215686288,23.89705882352941,99.57598039215694,Arizona,Maricopa,Phoenix,2013-07-18
,64.552490421456,11.850574712643672,23.85185185185185,99.38569604086842,Hawaii,Honolulu,Not in a city,2011-04-29
,79.23908918406069,13.751423149905124,23.94307400379508,99.76470588235286,Indiana,DeKalb,Not in a city,1999-06-19
,56.086315789473694,12.557894736842105,23.76842105263157,99.03999999999994,Alaska,Denali ,Not in a city,1998-12-16
,86.79967159277494,13.909688013136291,23.97865353037766,99.9129720853858,North Dakota,Williams,Not in a city,2003-07-12
,62.00748387096783,11.686451612903229,23.878709677419344,99.49677419354845,Hawaii,Honolulu,Not in a city,2015-04-03
,42.047488584474905,10.806697108066968,23.89802130898022,99.5768645357686,North Dakota,Williams,Not in a city,2007-01-22
,59.78786057692304,12.17067307692307,23.78245192307695,99.10216346153852,Hawaii,Honolulu,Not in a city,2018-11-06
,64.33742331288335,13.290797546012268,23.85889570552151,99.4171779141104,Hawaii,Honolulu,Not in a city,2016-04-15
,71.56434782608689,13.001242236024831,23.8795031055901,99.50434782608694,Arizona,Maricopa,Phoenix,2014-10-09
,77.72678571428568,12.78035714285714,23.907142857142848,99.6142857142857,Indiana,DeKalb,Not in a city,2000-10-01
,49.938083832335344,12.72574850299402,23.908982035928165,99.62514970059874,Hawaii,Honolulu,Not in a city,2018-03-07
,48.37271604938272,13.783950617283953,23.899999999999967,99.5851851851852,Arizona,Maricopa,Phoenix,2012-02-15
,56.625570776255714,13.42465753424658,23.7351598173516,98.90867579908672,North Dakota,Mercer,Not in a city,1990-03-20
,77.34328358208963,13.500678426051564,23.92265943012213,99.68113975576668,California,Marin,Not in a city,2009-05-29
,47.58520179372195,11.926008968609862,23.76008968609865,99.00448430493276,Alaska,Denali ,Not in a city,1996-02-26
,87.66292270531406,13.706521739130428,23.851449275362302,99.39009661835746,Hawaii,Honolulu,Not in a city,2019-07-17
,61.32818532818537,13.328185328185333,23.93436293436292,99.72972972972973,California,Riverside,Indio,2022-03-27
,70.7455104551046,13.10209102091021,23.94710947109472,99.779827798278,Hawaii,Honolulu,Not in a city,2016-10-29
,77.18871391076118,13.129921259842517,23.89107611548557,99.54855643044624,Alaska,Denali ,Not in a city,2010-05-27
,83.27118437118449,13.537240537240551,23.879120879120894,99.49816849816854,Arizona,Maricopa,Phoenix,2014-08-03
,53.20270270270275,13.452702702702709,23.662162162162176,98.60135135135138,Alaska,Denali ,Not in a city,1996-03-29
,62.90049079754602,12.033128834355828,23.811042944785303,99.21840490797544,Arizona,Maricopa,Phoenix,2012-03-29
,80.14695340501788,12.97132616487455,23.85842293906808,99.41039426523297,Indiana,DeKalb,Not in a city,2000-09-02
,49.75778331257783,13.16562889165631,23.95641344956416,99.8219178082191,Hawaii,Honolulu,Not in a city,2016-02-12
,84.9532797858099,13.065595716198132,23.91030789825972,99.63319946452476,Arizona,Maricopa,Scottsdale,2009-08-26
,84.19962073324893,13.744627054361573,23.87357774968393,99.48166877370414,Hawaii,Honolulu,Not in a city,2015-07-01
,88.86964504283975,13.747858017135854,23.957160342717245,99.82496940024475,Hawaii,Honolulu,Not in a city,2020-08-21
,50.04051172707889,12.763326226012785,23.92324093816634,99.68017057569296,Indiana,DeKalb,Not in a city,1999-12-11
,54.35285714285718,11.733333333333343,23.911904761904744,99.63928571428566,California,Los Angeles,Pasadena,2017-12-04
,55.25053272450533,12.821917808219172,23.907153729071545,99.61796042617952,North Dakota,Williams,Not in a city,2007-03-05
,84.0346468401487,13.560099132589844,23.91697645600988,99.65551425030988,Arizona,Maricopa,Phoenix,2013-08-04
,40.30084745762714,10.008474576271196,23.76271186440678,99.01694915254234,North Dakota,Mercer,Not in a city,1991-01-28
,77.56454720616576,12.770712909441224,23.903660886319845,99.6030828516378,Alaska,Denali ,Not in a city,1998-09-27
,50.19815668202767,10.981566820276498,23.68202764976958,98.6866359447005,North Dakota,Mercer,Not in a city,1990-01-17
,83.04663212435244,14.032815198618312,23.78583765112263,99.11571675302235,North Dakota,Williams,Not in a city,2001-07-02
,66.1434599156119,13.896624472573848,23.89873417721519,99.58227848101262,Alaska,Denali ,Not in a city,1997-04-26
,59.21012461059192,11.699376947040498,23.96105919003115,99.83956386292842,Colorado,La Plata,Not in a city,2006-11-17
,85.51325757575765,13.80681818181818,23.80492424242426,99.19886363636373,Indiana,DeKalb,Not in a city,1999-07-26
,62.4002735978112,12.80984952120383,23.86456908344732,99.44049247606009,Alaska,Denali ,Not in a city,2010-03-31
,60.461669505962526,12.095400340715504,23.89608177172064,99.572402044293,North Dakota,Williams,Not in a city,2003-04-02
,82.93835616438363,13.383561643835613,23.832191780821912,99.30479452054792,Arkansas,Mississippi,Not in a city,1991-08-17
,59.39245049504949,13.988861386138614,23.836633663366342,99.32425742574266,Hawaii,Honolulu,Not in a city,2020-03-05
,51.616540404040414,10.58080808080807,23.832070707070688,99.30429292929291,Arizona,Maricopa,Phoenix,2013-12-03
,43.4512155591572,12.50081037277148,23.865478119935183,99.44084278768226,California,Marin,Not in a city,2005-12-15
,63.2682278481013,12.984810126582282,23.82658227848101,99.28354430379744,Hawaii,Honolulu,Not in a city,2011-10-19
,51.92400635930045,14.360890302066776,23.945945945945933,99.77742448330692,Colorado,La Plata,Not in a city,2006-02-13
,81.75384615384618,13.698901098901096,23.685714285714305,98.70549450549436,Alaska,Denali ,Not in a city,1996-06-13
,86.05061349693254,13.493865030674844,23.82668711656443,99.2822085889572,Colorado,La Plata,Not in a city,2006-07-12
,51.98093587521666,13.10225303292895,23.82495667244367,99.27556325823228,North Dakota,Williams,Not in a city,2003-02-20
,36.647590361445815,13.97951807228916,23.921686746987955,99.67590361445784,Hawaii,Honolulu,Not in a city,2018-01-02
,87.06689536878223,13.816466552315612,23.891938250428808,99.55917667238414,North Dakota,Williams,Not in a city,2002-07-29
,77.38737745098031,12.705882352941188,23.803921568627416,99.18749999999991,Arizona,Maricopa,Phoenix,2013-09-13
,76.8288288288288,13.860360360360357,23.66666666666665,98.62162162162154,North Dakota,Mercer,Not in a city,1990-06-13
,50.62609786700127,11.833124215809285,23.858218318695094,99.41028858218309,Hawaii,Honolulu,Not in a city,2020-01-03
,88.61742331288336,13.679754601226998,23.88957055214725,99.5435582822087,Hawaii,Honolulu,Not in a city,2020-07-27
,87.79807197943454,13.979434447300768,23.82390745501285,99.27249357326474,Hawaii,Honolulu,Not in a city,2021-09-07
,64.00245231607617,14.175749318801085,23.788828337874666,99.1239782016348,Alaska,Denali ,Not in a city,2010-03-17
,65.90441176470591,15.45588235294118,23.970588235294112,99.88235294117644,California,Riverside,Indio,2022-04-08
,77.21705882352946,13.204411764705888,23.991176470588243,99.96470588235296,North Dakota,Williams,Not in a city,2007-05-28
,55.35391527599492,11.700898587933263,23.93068035943517,99.71501925545584,Arizona,Maricopa,Phoenix,2014-11-23
,55.84848484848483,13.196969696969685,23.92929292929293,99.70875420875436,California,Marin,Not in a city,2005-03-05
,80.48463855421689,13.730421686746997,23.87048192771085,99.46536144578307,Colorado,La Plata,Not in a city,2006-06-13
,52.44740932642494,10.948186528497407,23.94818652849744,99.7862694300517,Hawaii,Honolulu,Not in a city,2011-11-20
,48.06757123473542,11.759837177747636,23.75576662143825,98.98914518317504,Alaska,Denali ,Not in a city,2010-11-30
,84.853453038674,13.236187845303863,23.850828729281755,99.3839779005525,Alaska,Denali ,Not in a city,2008-08-07
,57.09624838292368,13.473479948253567,23.79948253557566,99.16688227684344,Hawaii,Honolulu,Not in a city,2011-03-30
,63.892918825561374,13.36960276338515,23.854922279792746,99.39896373056996,North Dakota,Williams,Not in a city,2003-03-31
,64.41609195402303,12.347126436781606,23.878160919540218,99.49425287356324,Alaska,Denali ,Not in a city,1996-04-12
,46.49940740740739,12.617777777777768,23.86222222222221,99.42962962962974,North Dakota,Williams,Not in a city,2007-12-06
,88.04506172839511,14.002469135802473,23.777777777777768,99.0753086419753,Hawaii,Honolulu,Not in a city,2011-08-17
,65.36505190311429,12.069204152249132,23.880622837370247,99.50692041522493,North Dakota,Williams,Not in a city,2002-04-09
,56.998027613412255,11.45167652859961,23.921104536489143,99.67258382642994,Indiana,DeKalb,Not in a city,2000-03-05
,61.06397515527948,12.669254658385096,23.874223602484484,99.48136645962728,Colorado,La Plata,Not in a city,2006-10-24
,55.50292397660817,13.78947368421052,23.745614035087723,98.94736842105264,Ohio,Columbiana,East Liverpool,1994-03-30
,84.97762863534678,13.4586129753915,23.780760626398195,99.09843400447429,Alaska,Denali ,Not in a city,1995-08-07
,43.10035842293909,11.046594982078853,23.971326164874547,99.8853046594982,Arkansas,Mississippi,Not in a city,1992-02-07
,88.00000000000003,13.546439628482968,23.874613003095966,99.48452012383892,California,Marin,Not in a city,2005-08-03
,88.42503097893427,13.997521685254029,23.9256505576208,99.6939281288724,Hawaii,Honolulu,Not in a city,2011-07-20
,86.38066914498145,13.432465923172238,23.85873605947956,99.41759603469634,Hawaii,Honolulu,Not in a city,2011-07-07
,52.882474226804135,13.620618556701036,23.857731958762876,99.41237113402066,Indiana,DeKalb,Not in a city,1999-01-16
,72.38269550748761,14.144758735440949,23.84193011647255,99.34608985024958,North Dakota,Williams,Not in a city,2002-05-15
,68.83176328502408,13.520531400966172,23.89613526570046,99.57246376811612,Hawaii,Honolulu,Not in a city,2019-05-23
,64.91090458488222,12.11276332094176,23.86245353159853,99.43122676579934,Hawaii,Honolulu,Not in a city,2016-03-10
,45.76748971193416,12.90534979423868,23.827160493827144,99.28600823045262,Indiana,DeKalb,Not in a city,1999-01-06
,84.4506715506715,13.4993894993895,23.87301587301589,99.47619047619048,Arizona,Maricopa,Phoenix,2014-09-03
,57.496987951807206,11.533132530120485,23.647590361445783,98.53614457831326,Alaska,Denali ,Not in a city,1993-11-04
,62.85260115606937,13.421965317919078,23.760115606936424,99.01156069364168,Florida,Miami-Dade,Not in a city,1993-10-14
,40.16253602305472,11.092219020172909,23.97838616714698,99.90922190201732,Alaska,Denali ,Not in a city,2008-12-20
,87.29393468118201,12.842923794712286,23.821150855365477,99.262830482115,California,Marin,Not in a city,2005-07-12
,82.24079320113313,13.424929178470252,23.75920679886686,98.99999999999996,Ohio,Columbiana,East Liverpool,1994-06-27
,74.45451030927835,13.222938144329888,23.918814432989716,99.66752577319596,Hawaii,Honolulu,Not in a city,2021-09-30
,52.93381294964026,12.39568345323742,23.945323741007165,99.77410071942444,Alaska,Denali ,Not in a city,2008-11-29
,87.96248780487808,13.428048780487796,23.785365853658547,99.11463414634144,Arizona,Maricopa,Phoenix,2013-07-10
