air/pm25_speciation_daily_summary.o3_AQI,air/pm25_speciation_daily_summary.f0_,air/pm25_speciation_daily_summary.f1_,air/pm25_speciation_daily_summary.f2_,air/pm25_speciation_daily_summary.f3_,air/pm25_speciation_daily_summary.f4_,air/pm25_speciation_daily_summary.f5_,air/pm25_speciation_daily_summary.f6_,Day
,285.1654131677019,0.2310559006211181,1.567701863354037,99.69689440993788,Nevada,Clark,Sunrise Manor,2013-02-10
,91.38693474298924,0.0111699599375297,1.0269233380865066,99.9917837984654,California,Trinity,Not in a city,2004-09-18
,0.1347504078826764,0.0,1.0,100.0,Arizona,Coconino,Grand Canyon,1995-02-11
,0.2454268331668334,0.0,1.0,100.0,Arizona,Coconino,Grand Canyon,1994-07-16
,99.90554219633296,0.016419719300989,1.0317056960788151,99.99730247468632,Illinois,Cook,Chicago,2006-11-01
,85.32088398230474,0.011104590800343,1.0255495869633906,99.99855550038362,California,Mono,Not in a city,2011-05-09
,282.31273297491043,0.360215053763441,1.683691756272402,99.84408602150536,California,Orange,Anaheim,2007-03-05
,0.1751831877729254,0.0,1.0,100.0,Utah,Garfield,Not in a city,1990-08-18
,279.93177437346435,0.6855036855036858,2.004914004914005,99.90049140049138,Texas,Harris,Deer Park,2014-02-26
,65.35769173565775,0.0364714156535717,1.0669144981412644,99.99753843062382,Maine,Hancock,Not in a city,2016-02-06
,266.7753957546336,0.2224183583406884,1.6504854368932045,99.75286849073257,Michigan,Wayne,Detroit,2005-06-01
,229.7248234446764,1.2651356993736955,3.206680584551149,99.90605427974948,Maine,Hancock,Not in a city,2017-09-12
,282.6680877192982,0.3192982456140351,1.7043859649122808,99.909649122807,Washington,King,Seattle,2004-08-12
,0.177180181303116,0.0,1.0,100.0,Alabama,Lawrence,Moulton,1993-05-26
,105.53787379639748,0.0201415664383955,1.0352189676008507,99.99240375208608,Louisiana,Plaquemines,Not in a city,2005-01-25
,286.5636405747126,0.412515964240102,2.0536398467432955,99.93358876117496,California,Riverside,Rubidoux,2014-05-18
,87.22730666443128,0.0269092128426523,1.0365914997065997,99.9879704920782,Michigan,Wayne,Detroit,2007-07-17
,37.44374966923802,0.0450561009817672,1.0784244974287067,99.99953249181864,Maine,Hancock,Not in a city,2021-02-15
,249.1630502223595,0.0728844966028412,1.1365040148239662,99.91785052501542,California,Los Angeles,Azusa,2002-05-12
,224.68198294906165,0.4932975871313672,1.556970509383378,99.7533512064343,Illinois,Cook,Chicago,2004-03-23
,236.7362569832402,1.8351955307262569,4.301675977653631,99.572625698324,California,Orange,Anaheim,2020-05-13
,264.49911670660936,1.1375000000000006,3.117187499999999,99.4765625,Texas,Harris,Deer Park,2016-02-17
,84.80122243580827,0.0099660544869005,1.0272869701453569,99.99712768735328,Michigan,Wayne,Detroit,2011-05-21
,257.01856988764047,1.2022471910112358,2.928838951310861,99.16479400749064,Maine,Hancock,Not in a city,2017-04-08
,248.37537078838167,0.4497925311203319,1.8058091286307056,99.93941908713693,Illinois,Cook,Chicago,2007-07-06
,68.52624535380515,0.0842604954754487,1.185580774365821,99.9854620976117,Maine,Hancock,Not in a city,2021-11-15
,0.2264231511088189,0.0,1.0,100.0,Arizona,Coconino,Grand Canyon,1994-07-13
,42.39703211604603,0.0344774864307009,1.0626863389649104,99.98287592691683,Minnesota,Anoka,Blaine,2019-09-21
,107.21246057678536,0.0213950923628343,1.0442790184725677,99.98384339674658,California,Trinity,Not in a city,2004-02-24
,280.4390841584159,0.3407590759075909,1.6988448844884487,99.75247524752476,California,Riverside,Rubidoux,2004-04-28
,273.23782976217444,0.6806342015855043,1.7293318233295585,99.68063420158552,Michigan,Wayne,Detroit,2012-12-12
,238.33871866295263,1.9220055710306412,4.498607242339833,99.89415041782728,California,Orange,Anaheim,2021-08-30
,276.2752541454966,0.3429561200923787,1.6420323325635104,99.57967667436488,Michigan,Wayne,Dearborn,2012-05-16
,293.3233722163308,0.2714740190880169,1.668080593849418,99.80275715800634,Michigan,Lenawee,Tecumseh,2010-09-13
,0.1897035117204777,0.0,1.0,100.0,Arizona,Coconino,Grand Canyon,1998-04-29
,285.9633980582525,0.3116504854368933,1.601941747572816,99.90485436893204,California,Orange,Anaheim,2010-01-22
,0.16339737020316,0.0,1.0,100.0,Alaska,Denali ,Not in a city,1993-02-06
,80.35231040283873,0.0338134001252348,1.05405969526195,99.95735058790795,Nevada,Clark,Sunrise Manor,2014-04-08
,245.739951923077,1.5288461538461544,4.05528846153846,99.82932692307692,California,Riverside,Mira Loma,2019-04-07
,282.0154234877363,0.5415472779369628,2.1690544412607453,99.65472779369628,Illinois,Cook,Chicago,2014-12-27
,262.7092045264848,0.2463884430176564,1.5786516853932584,99.79855537720704,California,Orange,Anaheim,2003-07-22
,105.35984786588224,0.0212941176470588,1.0441176470588225,99.9978823529412,Idaho,Butte,Not in a city,2006-02-07
,246.6477350427349,0.6282051282051282,2.551282051282052,99.91025641025642,Ohio,Hamilton,Cincinnati,2022-03-31
,197.60560992907804,1.024822695035461,2.6666666666666674,100.0,Maine,Hancock,Not in a city,2022-01-30
,280.3083302919708,0.4416058394160584,1.787408759124088,99.78375912408757,Illinois,Cook,Chicago,2004-10-25
,79.89704435530356,0.0283959366879281,1.039121190644932,99.99811008740866,Texas,Harris,Deer Park,2014-05-17
,43.72029149826187,0.0308314811648714,1.0688436769818177,99.99509887730107,Maine,Hancock,Not in a city,2020-08-31
,282.8270407315045,0.2934330839567747,1.6517040731504578,99.92934330839566,Washington,King,Seattle,2004-07-07
,288.78956011730213,0.0153958944281525,1.0505865102639302,100.0,California,Riverside,Rubidoux,2001-08-30
,232.45606278712512,3.368690563277249,1.5793708851499637,99.96049743964886,Mississippi,Harrison,Long Beach,2005-12-01
,48.702624874043394,0.0289115646258503,1.0546343537414986,99.96795280612238,Michigan,Wayne,Dearborn,2017-02-18
,282.878165735568,0.4404096834264432,1.8128491620111729,99.99627560521417,Illinois,Cook,Chicago,2004-09-25
,244.2527045,0.0799999999999999,1.0,100.0,Massachusetts,Hampden,Chicopee,2001-03-01
,287.824747876448,0.4015444015444014,1.8558558558558564,99.56885456885456,Michigan,Wayne,Dearborn,2013-05-09
,289.14521916874827,0.0436066318419259,1.0,100.0,California,San Francisco,San Francisco,1999-04-30
,86.39580162851084,0.0119592701428278,1.039978131620309,99.98353037654618,Michigan,Wayne,Dearborn,2012-05-12
,287.7989177001127,0.3325817361894025,1.684329199549042,99.83201803833144,Michigan,Wayne,Detroit,2011-05-16
,290.16906474820127,0.0,1.0,100.0,Massachusetts,Hampden,Chicopee,1999-10-26
,225.5752395209581,2.176646706586826,5.080838323353293,99.10778443113774,Maine,Hancock,Not in a city,2021-03-16
,218.2145750577367,1.3348729792147804,3.815242494226328,100.0,California,Orange,Anaheim,2021-08-22
,295.9014712153519,0.3699360341151386,1.650319829424307,99.85287846481876,Michigan,Wayne,Detroit,2010-07-27
